video,ground_truth,raw_prediction,mapped_prediction,result
drink_1_modified_south_east_asian.mp4,drink,cry,cry,incorrect
drink_2_initial.mp4,drink,drink,drink,correct
drink_2_modified_african.mp4,drink,drink,drink,correct
drink_2_modified_asian.mp4,drink,drink,drink,correct
drink_2_modified_hispanic.mp4,drink,drink,drink,correct
drink_2_modified_indian.mp4,drink,sneeze,sneeze,incorrect
drink_2_modified_middle_eastern.mp4,drink,drink,drink,correct
drink_2_modified_white.mp4,drink,drink,drink,correct
drink_3_initial.mp4,drink,hug,hug,incorrect
drink_3_modified_african.mp4,drink,squat,squat,incorrect
drink_3_modified_asian.mp4,drink,hug,hug,incorrect
drink_3_modified_hispanic.mp4,drink,hug,hug,incorrect
drink_3_modified_indian.mp4,drink,hug,hug,incorrect
drink_3_modified_middle_eastern.mp4,drink,hug,hug,incorrect
drink_3_modified_south_east_asian.mp4,drink,squat,squat,incorrect
drink_4_initial.mp4,drink,drive,drive,incorrect
drink_4_modified_african.mp4,drink,drive,drive,incorrect
drink_4_modified_asian.mp4,drink,drink,drink,correct
drink_4_modified_hispanic.mp4,drink,drive,drive,incorrect
drink_4_modified_indian.mp4,drink,drive,drive,incorrect
drink_4_modified_south_east_asian.mp4,drink,drive,drive,incorrect
drink_4_modified_white.mp4,drink,drink,drink,correct
drink_5_initial.mp4,drink,drive,drive,incorrect
drink_5_modified_african.mp4,drink,clap,clap,incorrect
drink_5_modified_asian.mp4,drink,drive,drive,incorrect
drink_5_modified_hispanic.mp4,drink,hug,hug,incorrect
drink_5_modified_middle_eastern.mp4,drink,drive,drive,incorrect
drink_5_modified_south_east_asian.mp4,drink,drive,drive,incorrect
drink_5_modified_white.mp4,drink,drive,drive,incorrect
drink_6_initial.mp4,drink,squat,squat,incorrect
drink_6_modified_african.mp4,drink,hug,hug,incorrect
drink_6_modified_asian.mp4,drink,drive,drive,incorrect
drink_6_modified_indian.mp4,drink,hug,hug,incorrect
drink_6_modified_middle_eastern.mp4,drink,squat,squat,incorrect
drink_6_modified_south_east_asian.mp4,drink,hug,hug,incorrect
drink_6_modified_white.mp4,drink,hug,hug,incorrect
drink_7_initial.mp4,drink,hug,hug,incorrect
drink_7_modified_african.mp4,drink,yoga,yoga,incorrect
drink_7_modified_asian.mp4,drink,hug,hug,incorrect
drink_7_modified_hispanic.mp4,drink,yoga,yoga,incorrect
drink_7_modified_indian.mp4,drink,jog,jog,incorrect
drink_7_modified_middle_eastern.mp4,drink,yoga,yoga,incorrect
drink_7_modified_white.mp4,drink,hug,hug,incorrect
drink_8_initial.mp4,drink,yoga,yoga,incorrect
drink_8_modified_african.mp4,drink,yoga,yoga,incorrect
drink_8_modified_asian.mp4,drink,yoga,yoga,incorrect
drink_8_modified_hispanic.mp4,drink,drink,drink,correct
drink_8_modified_indian.mp4,drink,drink,drink,correct
drink_8_modified_middle_eastern.mp4,drink,yawn,yawn,incorrect
drink_8_modified_south_east_asian.mp4,drink,drink,drink,correct
drink_9_initial.mp4,drink,cry,cry,incorrect
drink_9_modified_asian.mp4,drink,clap,clap,incorrect
drink_9_modified_hispanic.mp4,drink,cry,cry,incorrect
drink_9_modified_indian.mp4,drink,cry,cry,incorrect
drink_9_modified_middle_eastern.mp4,drink,cry,cry,incorrect
drink_9_modified_south_east_asian.mp4,drink,cry,cry,incorrect
drink_9_modified_white.mp4,drink,cry,cry,incorrect
drive_0_initial.mp4,drive,cry,cry,incorrect
drive_0_modified_african.mp4,drive,yoga,yoga,incorrect
drive_0_modified_asian.mp4,drive,yoga,yoga,incorrect
drive_0_modified_hispanic.mp4,drive,yoga,yoga,incorrect
drive_0_modified_indian.mp4,drive,yoga,yoga,incorrect
drive_0_modified_middle_eastern.mp4,drive,yoga,yoga,incorrect
drive_0_modified_south_east_asian.mp4,drive,yoga,yoga,incorrect
drive_1_initial.mp4,drive,yoga,yoga,incorrect
drive_1_modified_african.mp4,drive,yoga,yoga,incorrect
drive_1_modified_asian.mp4,drive,yoga,yoga,incorrect
drive_1_modified_hispanic.mp4,drive,yoga,yoga,incorrect
drive_1_modified_indian.mp4,drive,squat,squat,incorrect
drive_1_modified_middle_eastern.mp4,drive,yoga,yoga,incorrect
drive_1_modified_south_east_asian.mp4,drive,yoga,yoga,incorrect
drive_2_initial.mp4,drive,yoga,yoga,incorrect
drive_2_modified_african.mp4,drive,squat,squat,incorrect
drive_2_modified_asian.mp4,drive,yoga,yoga,incorrect
drive_2_modified_hispanic.mp4,drive,yoga,yoga,incorrect
drive_2_modified_indian.mp4,drive,yoga,yoga,incorrect
drive_2_modified_middle_eastern.mp4,drive,yoga,yoga,incorrect
drive_2_modified_white.mp4,drive,yoga,yoga,incorrect
drive_3_initial.mp4,drive,hug,hug,incorrect
drive_3_modified_african.mp4,drive,squat,squat,incorrect
drive_3_modified_asian.mp4,drive,squat,squat,incorrect
drive_3_modified_hispanic.mp4,drive,squat,squat,incorrect
drive_3_modified_indian.mp4,drive,squat,squat,incorrect
drive_3_modified_middle_eastern.mp4,drive,hug,hug,incorrect
drive_3_modified_south_east_asian.mp4,drive,squat,squat,incorrect
drive_4_initial.mp4,drive,yoga,yoga,incorrect
drive_4_modified_african.mp4,drive,squat,squat,incorrect
drive_4_modified_asian.mp4,drive,hug,hug,incorrect
drive_4_modified_hispanic.mp4,drive,squat,squat,incorrect
drive_4_modified_indian.mp4,drive,squat,squat,incorrect
drive_4_modified_south_east_asian.mp4,drive,squat,squat,incorrect
drive_4_modified_white.mp4,drive,yoga,yoga,incorrect
drive_5_initial.mp4,drive,yoga,yoga,incorrect
drive_5_modified_african.mp4,drive,yoga,yoga,incorrect
drive_5_modified_asian.mp4,drive,yoga,yoga,incorrect
drive_5_modified_hispanic.mp4,drive,yoga,yoga,incorrect
drive_5_modified_middle_eastern.mp4,drive,yoga,yoga,incorrect
drive_5_modified_south_east_asian.mp4,drive,yoga,yoga,incorrect
drive_5_modified_white.mp4,drive,yoga,yoga,incorrect
drive_6_initial.mp4,drive,yoga,yoga,incorrect
drive_6_modified_african.mp4,drive,yoga,yoga,incorrect
drive_6_modified_asian.mp4,drive,yoga,yoga,incorrect
drive_6_modified_indian.mp4,drive,yoga,yoga,incorrect
drive_6_modified_middle_eastern.mp4,drive,yoga,yoga,incorrect
drive_6_modified_south_east_asian.mp4,drive,yoga,yoga,incorrect
drive_6_modified_white.mp4,drive,yoga,yoga,incorrect
drive_7_initial.mp4,drive,yoga,yoga,incorrect
drive_7_modified_african.mp4,drive,squat,squat,incorrect
drive_7_modified_asian.mp4,drive,cry,cry,incorrect
drive_7_modified_hispanic.mp4,drive,yoga,yoga,incorrect
drive_7_modified_indian.mp4,drive,hug,hug,incorrect
drive_7_modified_middle_eastern.mp4,drive,cry,cry,incorrect
drive_7_modified_white.mp4,drive,yoga,yoga,incorrect
drive_8_initial.mp4,drive,yoga,yoga,incorrect
drive_8_modified_african.mp4,drive,yoga,yoga,incorrect
drive_8_modified_asian.mp4,drive,yoga,yoga,incorrect
drive_8_modified_hispanic.mp4,drive,yoga,yoga,incorrect
drive_8_modified_indian.mp4,drive,yoga,yoga,incorrect
drive_8_modified_middle_eastern.mp4,drive,yoga,yoga,incorrect
drive_8_modified_south_east_asian.mp4,drive,yoga,yoga,incorrect
drive_9_initial.mp4,drive,cry,cry,incorrect
drive_9_modified_asian.mp4,drive,cry,cry,incorrect
drive_9_modified_hispanic.mp4,drive,yoga,yoga,incorrect
drive_9_modified_indian.mp4,drive,cry,cry,incorrect
drive_9_modified_middle_eastern.mp4,drive,cry,cry,incorrect
drive_9_modified_south_east_asian.mp4,drive,cry,cry,incorrect
drive_9_modified_white.mp4,drive,cry,cry,incorrect
fish_0_initial.mp4,fish,hug,hug,incorrect
fish_0_modified_african.mp4,fish,hug,hug,incorrect
fish_0_modified_asian.mp4,fish,hug,hug,incorrect
fish_0_modified_hispanic.mp4,fish,hug,hug,incorrect
fish_0_modified_indian.mp4,fish,hug,hug,incorrect
fish_0_modified_middle_eastern.mp4,fish,hug,hug,incorrect
fish_0_modified_south_east_asian.mp4,fish,hug,hug,incorrect
fish_1_initial.mp4,fish,drive,drive,incorrect
fish_1_modified_african.mp4,fish,yoga,yoga,incorrect
fish_1_modified_asian.mp4,fish,drive,drive,incorrect
fish_1_modified_hispanic.mp4,fish,drive,drive,incorrect
fish_1_modified_indian.mp4,fish,drive,drive,incorrect
fish_1_modified_middle_eastern.mp4,fish,squat,squat,incorrect
fish_1_modified_south_east_asian.mp4,fish,drive,drive,incorrect
fish_2_initial.mp4,fish,jog,jog,incorrect
fish_2_modified_african.mp4,fish,hug,hug,incorrect
fish_2_modified_asian.mp4,fish,jog,jog,incorrect
fish_2_modified_hispanic.mp4,fish,jog,jog,incorrect
fish_2_modified_indian.mp4,fish,jog,jog,incorrect
fish_2_modified_middle_eastern.mp4,fish,jog,jog,incorrect
fish_2_modified_white.mp4,fish,jog,jog,incorrect
fish_3_initial.mp4,fish,drive,drive,incorrect
fish_3_modified_african.mp4,fish,yoga,yoga,incorrect
fish_3_modified_asian.mp4,fish,drive,drive,incorrect
fish_3_modified_hispanic.mp4,fish,drive,drive,incorrect
fish_3_modified_indian.mp4,fish,drive,drive,incorrect
fish_3_modified_middle_eastern.mp4,fish,drive,drive,incorrect
fish_3_modified_south_east_asian.mp4,fish,drive,drive,incorrect
fish_4_initial.mp4,fish,drive,drive,incorrect
fish_4_modified_african.mp4,fish,drive,drive,incorrect
fish_4_modified_asian.mp4,fish,drive,drive,incorrect
fish_4_modified_hispanic.mp4,fish,drive,drive,incorrect
fish_4_modified_indian.mp4,fish,drive,drive,incorrect
fish_4_modified_south_east_asian.mp4,fish,drive,drive,incorrect
fish_4_modified_white.mp4,fish,drive,drive,incorrect
fish_5_initial.mp4,fish,squat,squat,incorrect
fish_5_modified_african.mp4,fish,drive,drive,incorrect
fish_5_modified_asian.mp4,fish,hug,hug,incorrect
fish_5_modified_hispanic.mp4,fish,hug,hug,incorrect
fish_5_modified_middle_eastern.mp4,fish,hug,hug,incorrect
fish_5_modified_south_east_asian.mp4,fish,hug,hug,incorrect
fish_5_modified_white.mp4,fish,yoga,yoga,incorrect
fish_6_initial.mp4,fish,yoga,yoga,incorrect
fish_6_modified_african.mp4,fish,cartwheel,cartwheel,incorrect
fish_6_modified_asian.mp4,fish,cartwheel,cartwheel,incorrect
fish_6_modified_indian.mp4,fish,cartwheel,cartwheel,incorrect
fish_6_modified_middle_eastern.mp4,fish,cartwheel,cartwheel,incorrect
fish_6_modified_south_east_asian.mp4,fish,cartwheel,cartwheel,incorrect
fish_6_modified_white.mp4,fish,cartwheel,cartwheel,incorrect
fish_7_initial.mp4,fish,hug,hug,incorrect
fish_7_modified_african.mp4,fish,hug,hug,incorrect
fish_7_modified_asian.mp4,fish,hug,hug,incorrect
fish_7_modified_hispanic.mp4,fish,hug,hug,incorrect
fish_7_modified_indian.mp4,fish,hug,hug,incorrect
fish_7_modified_middle_eastern.mp4,fish,hug,hug,incorrect
fish_7_modified_white.mp4,fish,hug,hug,incorrect
fish_8_initial.mp4,fish,hug,hug,incorrect
fish_8_modified_african.mp4,fish,hug,hug,incorrect
fish_8_modified_asian.mp4,fish,hug,hug,incorrect
fish_8_modified_hispanic.mp4,fish,hug,hug,incorrect
fish_8_modified_indian.mp4,fish,hug,hug,incorrect
fish_8_modified_middle_eastern.mp4,fish,hug,hug,incorrect
fish_8_modified_south_east_asian.mp4,fish,hug,hug,incorrect
fish_9_initial.mp4,fish,yoga,yoga,incorrect
fish_9_modified_asian.mp4,fish,hug,hug,incorrect
fish_9_modified_hispanic.mp4,fish,yoga,yoga,incorrect
fish_9_modified_indian.mp4,fish,yoga,yoga,incorrect
fish_9_modified_middle_eastern.mp4,fish,hug,hug,incorrect
fish_9_modified_south_east_asian.mp4,fish,yoga,yoga,incorrect
fish_9_modified_white.mp4,fish,yoga,yoga,incorrect
golf_0_initial.mp4,golf,hug,hug,incorrect
golf_0_modified_african.mp4,golf,hug,hug,incorrect
golf_0_modified_asian.mp4,golf,hug,hug,incorrect
golf_0_modified_hispanic.mp4,golf,hug,hug,incorrect
golf_0_modified_indian.mp4,golf,hug,hug,incorrect
golf_0_modified_middle_eastern.mp4,golf,hug,hug,incorrect
golf_0_modified_south_east_asian.mp4,golf,hug,hug,incorrect
golf_1_initial.mp4,golf,cry,cry,incorrect
golf_1_modified_african.mp4,golf,cry,cry,incorrect
golf_1_modified_asian.mp4,golf,cry,cry,incorrect
golf_1_modified_hispanic.mp4,golf,cry,cry,incorrect
golf_1_modified_indian.mp4,golf,cry,cry,incorrect
golf_1_modified_middle_eastern.mp4,golf,cry,cry,incorrect
golf_1_modified_south_east_asian.mp4,golf,cry,cry,incorrect
golf_2_initial.mp4,golf,cry,cry,incorrect
golf_2_modified_african.mp4,golf,cry,cry,incorrect
golf_2_modified_asian.mp4,golf,cry,cry,incorrect
golf_2_modified_hispanic.mp4,golf,cry,cry,incorrect
golf_2_modified_indian.mp4,golf,cry,cry,incorrect
golf_2_modified_middle_eastern.mp4,golf,cry,cry,incorrect
golf_2_modified_white.mp4,golf,cry,cry,incorrect
golf_3_initial.mp4,golf,cry,cry,incorrect
golf_3_modified_african.mp4,golf,cry,cry,incorrect
golf_3_modified_asian.mp4,golf,cry,cry,incorrect
golf_3_modified_hispanic.mp4,golf,yoga,yoga,incorrect
golf_3_modified_indian.mp4,golf,yoga,yoga,incorrect
golf_3_modified_middle_eastern.mp4,golf,cry,cry,incorrect
golf_3_modified_south_east_asian.mp4,golf,yoga,yoga,incorrect
golf_4_initial.mp4,golf,hug,hug,incorrect
golf_4_modified_african.mp4,golf,yoga,yoga,incorrect
golf_4_modified_asian.mp4,golf,yoga,yoga,incorrect
golf_4_modified_hispanic.mp4,golf,yoga,yoga,incorrect
golf_4_modified_indian.mp4,golf,yoga,yoga,incorrect
golf_4_modified_south_east_asian.mp4,golf,yoga,yoga,incorrect
golf_4_modified_white.mp4,golf,yoga,yoga,incorrect
golf_5_initial.mp4,golf,tie,tie,incorrect
golf_5_modified_african.mp4,golf,tie,tie,incorrect
golf_5_modified_asian.mp4,golf,cry,cry,incorrect
golf_5_modified_hispanic.mp4,golf,hug,hug,incorrect
golf_5_modified_middle_eastern.mp4,golf,hug,hug,incorrect
golf_5_modified_south_east_asian.mp4,golf,tie,tie,incorrect
golf_5_modified_white.mp4,golf,hug,hug,incorrect
golf_6_initial.mp4,golf,yoga,yoga,incorrect
golf_6_modified_african.mp4,golf,yoga,yoga,incorrect
golf_6_modified_asian.mp4,golf,hug,hug,incorrect
golf_6_modified_indian.mp4,golf,yoga,yoga,incorrect
golf_6_modified_middle_eastern.mp4,golf,hug,hug,incorrect
golf_6_modified_south_east_asian.mp4,golf,yoga,yoga,incorrect
golf_6_modified_white.mp4,golf,hug,hug,incorrect
golf_7_initial.mp4,golf,cry,cry,incorrect
golf_7_modified_african.mp4,golf,cry,cry,incorrect
golf_7_modified_asian.mp4,golf,cry,cry,incorrect
golf_7_modified_hispanic.mp4,golf,cry,cry,incorrect
golf_7_modified_indian.mp4,golf,cry,cry,incorrect
golf_7_modified_middle_eastern.mp4,golf,cry,cry,incorrect
golf_7_modified_white.mp4,golf,cry,cry,incorrect
golf_8_initial.mp4,golf,cry,cry,incorrect
golf_8_modified_african.mp4,golf,cry,cry,incorrect
golf_8_modified_asian.mp4,golf,cry,cry,incorrect
golf_8_modified_hispanic.mp4,golf,cry,cry,incorrect
golf_8_modified_indian.mp4,golf,cry,cry,incorrect
golf_8_modified_middle_eastern.mp4,golf,cry,cry,incorrect
golf_8_modified_south_east_asian.mp4,golf,cry,cry,incorrect
golf_9_initial.mp4,golf,yoga,yoga,incorrect
golf_9_modified_asian.mp4,golf,yoga,yoga,incorrect
golf_9_modified_hispanic.mp4,golf,yoga,yoga,incorrect
golf_9_modified_indian.mp4,golf,yoga,yoga,incorrect
golf_9_modified_middle_eastern.mp4,golf,yoga,yoga,incorrect
golf_9_modified_south_east_asian.mp4,golf,yoga,yoga,incorrect
golf_9_modified_white.mp4,golf,yoga,yoga,incorrect
hug_0_initial.mp4,hug,clap,clap,incorrect
hug_0_modified_african.mp4,hug,yoga,yoga,incorrect
hug_0_modified_asian.mp4,hug,yoga,yoga,incorrect
hug_0_modified_hispanic.mp4,hug,yoga,yoga,incorrect
hug_0_modified_indian.mp4,hug,yoga,yoga,incorrect
hug_0_modified_middle_eastern.mp4,hug,drive,drive,incorrect
hug_0_modified_south_east_asian.mp4,hug,yoga,yoga,incorrect
hug_1_initial.mp4,hug,drive,drive,incorrect
hug_1_modified_african.mp4,hug,yoga,yoga,incorrect
hug_1_modified_asian.mp4,hug,yoga,yoga,incorrect
hug_1_modified_hispanic.mp4,hug,drive,drive,incorrect
hug_1_modified_indian.mp4,hug,write,write,incorrect
hug_1_modified_middle_eastern.mp4,hug,drive,drive,incorrect
hug_1_modified_south_east_asian.mp4,hug,yoga,yoga,incorrect
hug_2_initial.mp4,hug,drink,drink,incorrect
hug_2_modified_african.mp4,hug,yoga,yoga,incorrect
hug_2_modified_asian.mp4,hug,yoga,yoga,incorrect
hug_2_modified_hispanic.mp4,hug,yoga,yoga,incorrect
hug_2_modified_indian.mp4,hug,yoga,yoga,incorrect
hug_2_modified_middle_eastern.mp4,hug,yoga,yoga,incorrect
hug_2_modified_white.mp4,hug,yoga,yoga,incorrect
hug_3_initial.mp4,hug,yoga,yoga,incorrect
hug_3_modified_african.mp4,hug,yoga,yoga,incorrect
hug_3_modified_asian.mp4,hug,yoga,yoga,incorrect
hug_3_modified_hispanic.mp4,hug,yoga,yoga,incorrect
hug_3_modified_indian.mp4,hug,yoga,yoga,incorrect
hug_3_modified_middle_eastern.mp4,hug,yoga,yoga,incorrect
hug_3_modified_south_east_asian.mp4,hug,yoga,yoga,incorrect
hug_4_initial.mp4,hug,yoga,yoga,incorrect
hug_4_modified_african.mp4,hug,yoga,yoga,incorrect
hug_4_modified_asian.mp4,hug,yoga,yoga,incorrect
hug_4_modified_hispanic.mp4,hug,yoga,yoga,incorrect
hug_4_modified_indian.mp4,hug,yoga,yoga,incorrect
hug_4_modified_south_east_asian.mp4,hug,yoga,yoga,incorrect
hug_4_modified_white.mp4,hug,yoga,yoga,incorrect
hug_5_initial.mp4,hug,yoga,yoga,incorrect
hug_5_modified_african.mp4,hug,yoga,yoga,incorrect
hug_5_modified_asian.mp4,hug,drive,drive,incorrect
hug_5_modified_hispanic.mp4,hug,drive,drive,incorrect
hug_5_modified_middle_eastern.mp4,hug,cry,cry,incorrect
hug_5_modified_south_east_asian.mp4,hug,squat,squat,incorrect
hug_5_modified_white.mp4,hug,clap,clap,incorrect
hug_6_initial.mp4,hug,yoga,yoga,incorrect
hug_6_modified_african.mp4,hug,yoga,yoga,incorrect
hug_6_modified_asian.mp4,hug,yoga,yoga,incorrect
hug_6_modified_indian.mp4,hug,yoga,yoga,incorrect
hug_6_modified_middle_eastern.mp4,hug,hug,hug,correct
hug_6_modified_south_east_asian.mp4,hug,hug,hug,correct
hug_6_modified_white.mp4,hug,hug,hug,correct
hug_7_initial.mp4,hug,drink,drink,incorrect
hug_7_modified_african.mp4,hug,yoga,yoga,incorrect
hug_7_modified_asian.mp4,hug,yoga,yoga,incorrect
hug_7_modified_hispanic.mp4,hug,yoga,yoga,incorrect
hug_7_modified_indian.mp4,hug,yoga,yoga,incorrect
hug_7_modified_middle_eastern.mp4,hug,yoga,yoga,incorrect
hug_7_modified_white.mp4,hug,yoga,yoga,incorrect
hug_8_initial.mp4,hug,drive,drive,incorrect
hug_8_modified_african.mp4,hug,yoga,yoga,incorrect
hug_8_modified_asian.mp4,hug,drive,drive,incorrect
hug_8_modified_hispanic.mp4,hug,write,write,incorrect
hug_8_modified_indian.mp4,hug,drive,drive,incorrect
hug_8_modified_middle_eastern.mp4,hug,yoga,yoga,incorrect
hug_8_modified_south_east_asian.mp4,hug,drive,drive,incorrect
hug_9_initial.mp4,hug,yoga,yoga,incorrect
hug_9_modified_asian.mp4,hug,yoga,yoga,incorrect
hug_9_modified_hispanic.mp4,hug,yoga,yoga,incorrect
hug_9_modified_indian.mp4,hug,drive,drive,incorrect
hug_9_modified_middle_eastern.mp4,hug,drive,drive,incorrect
hug_9_modified_south_east_asian.mp4,hug,drive,drive,incorrect
hug_9_modified_white.mp4,hug,clap,clap,incorrect
jog_0_initial.mp4,jog,hug,hug,incorrect
jog_0_modified_african.mp4,jog,jog,jog,correct
jog_0_modified_asian.mp4,jog,hug,hug,incorrect
jog_0_modified_hispanic.mp4,jog,jog,jog,correct
jog_0_modified_indian.mp4,jog,jog,jog,correct
jog_0_modified_middle_eastern.mp4,jog,drive,drive,incorrect
jog_0_modified_south_east_asian.mp4,jog,jog,jog,correct
jog_1_initial.mp4,jog,jog,jog,correct
jog_1_modified_african.mp4,jog,jog,jog,correct
jog_1_modified_asian.mp4,jog,jog,jog,correct
jog_1_modified_hispanic.mp4,jog,jog,jog,correct
jog_1_modified_indian.mp4,jog,jog,jog,correct
jog_1_modified_middle_eastern.mp4,jog,jog,jog,correct
jog_1_modified_south_east_asian.mp4,jog,jog,jog,correct
jog_2_initial.mp4,jog,cry,cry,incorrect
jog_2_modified_african.mp4,jog,cry,cry,incorrect
jog_2_modified_asian.mp4,jog,cry,cry,incorrect
jog_2_modified_hispanic.mp4,jog,cry,cry,incorrect
jog_2_modified_indian.mp4,jog,hug,hug,incorrect
jog_2_modified_middle_eastern.mp4,jog,cry,cry,incorrect
jog_2_modified_white.mp4,jog,hug,hug,incorrect
jog_3_initial.mp4,jog,hug,hug,incorrect
jog_3_modified_african.mp4,jog,hug,hug,incorrect
jog_3_modified_asian.mp4,jog,cry,cry,incorrect
jog_3_modified_hispanic.mp4,jog,jog,jog,correct
jog_3_modified_indian.mp4,jog,hug,hug,incorrect
jog_3_modified_middle_eastern.mp4,jog,hug,hug,incorrect
jog_3_modified_south_east_asian.mp4,jog,jog,jog,correct
jog_4_initial.mp4,jog,cry,cry,incorrect
jog_4_modified_african.mp4,jog,cry,cry,incorrect
jog_4_modified_asian.mp4,jog,drive,drive,incorrect
jog_4_modified_hispanic.mp4,jog,cry,cry,incorrect
jog_4_modified_indian.mp4,jog,cry,cry,incorrect
jog_4_modified_south_east_asian.mp4,jog,cry,cry,incorrect
jog_4_modified_white.mp4,jog,cry,cry,incorrect
jog_5_initial.mp4,jog,jog,jog,correct
jog_5_modified_african.mp4,jog,jog,jog,correct
jog_5_modified_asian.mp4,jog,jog,jog,correct
jog_5_modified_hispanic.mp4,jog,jog,jog,correct
jog_5_modified_middle_eastern.mp4,jog,jog,jog,correct
jog_5_modified_south_east_asian.mp4,jog,jog,jog,correct
jog_5_modified_white.mp4,jog,jog,jog,correct
jog_6_initial.mp4,jog,hug,hug,incorrect
jog_6_modified_african.mp4,jog,tie,tie,incorrect
jog_6_modified_asian.mp4,jog,tie,tie,incorrect
jog_6_modified_indian.mp4,jog,hug,hug,incorrect
jog_6_modified_middle_eastern.mp4,jog,hug,hug,incorrect
jog_6_modified_south_east_asian.mp4,jog,jog,jog,correct
jog_6_modified_white.mp4,jog,hug,hug,incorrect
jog_7_initial.mp4,jog,cry,cry,incorrect
jog_7_modified_african.mp4,jog,hug,hug,incorrect
jog_7_modified_asian.mp4,jog,cry,cry,incorrect
jog_7_modified_hispanic.mp4,jog,hug,hug,incorrect
jog_7_modified_indian.mp4,jog,hug,hug,incorrect
jog_7_modified_middle_eastern.mp4,jog,hug,hug,incorrect
jog_7_modified_white.mp4,jog,hug,hug,incorrect
jog_8_initial.mp4,jog,cry,cry,incorrect
jog_8_modified_african.mp4,jog,cry,cry,incorrect
jog_8_modified_asian.mp4,jog,cry,cry,incorrect
jog_8_modified_hispanic.mp4,jog,jog,jog,correct
jog_8_modified_indian.mp4,jog,cry,cry,incorrect
jog_8_modified_middle_eastern.mp4,jog,cry,cry,incorrect
jog_8_modified_south_east_asian.mp4,jog,cry,cry,incorrect
jog_9_initial.mp4,jog,hug,hug,incorrect
jog_9_modified_asian.mp4,jog,hug,hug,incorrect
jog_9_modified_hispanic.mp4,jog,hug,hug,incorrect
jog_9_modified_indian.mp4,jog,hug,hug,incorrect
jog_9_modified_middle_eastern.mp4,jog,cry,cry,incorrect
jog_9_modified_south_east_asian.mp4,jog,hug,hug,incorrect
jog_9_modified_white.mp4,jog,cry,cry,incorrect
laugh_0_initial.mp4,laugh,hug,hug,incorrect
laugh_0_modified_african.mp4,laugh,yoga,yoga,incorrect
laugh_0_modified_asian.mp4,laugh,yoga,yoga,incorrect
laugh_0_modified_hispanic.mp4,laugh,hug,hug,incorrect
laugh_0_modified_indian.mp4,laugh,jog,jog,incorrect
laugh_0_modified_middle_eastern.mp4,laugh,hug,hug,incorrect
laugh_0_modified_south_east_asian.mp4,laugh,yoga,yoga,incorrect
laugh_1_initial.mp4,laugh,yoga,yoga,incorrect
laugh_1_modified_african.mp4,laugh,yoga,yoga,incorrect
laugh_1_modified_asian.mp4,laugh,yoga,yoga,incorrect
laugh_1_modified_hispanic.mp4,laugh,yoga,yoga,incorrect
laugh_1_modified_indian.mp4,laugh,yoga,yoga,incorrect
laugh_1_modified_middle_eastern.mp4,laugh,yoga,yoga,incorrect
laugh_1_modified_south_east_asian.mp4,laugh,yoga,yoga,incorrect
laugh_2_initial.mp4,laugh,yoga,yoga,incorrect
laugh_2_modified_african.mp4,laugh,yoga,yoga,incorrect
laugh_2_modified_asian.mp4,laugh,yoga,yoga,incorrect
laugh_2_modified_hispanic.mp4,laugh,yoga,yoga,incorrect
laugh_2_modified_indian.mp4,laugh,yoga,yoga,incorrect
laugh_2_modified_middle_eastern.mp4,laugh,yoga,yoga,incorrect
laugh_2_modified_white.mp4,laugh,yoga,yoga,incorrect
laugh_3_initial.mp4,laugh,yoga,yoga,incorrect
laugh_3_modified_african.mp4,laugh,yoga,yoga,incorrect
laugh_3_modified_asian.mp4,laugh,yoga,yoga,incorrect
laugh_3_modified_hispanic.mp4,laugh,yoga,yoga,incorrect
laugh_3_modified_indian.mp4,laugh,yoga,yoga,incorrect
laugh_3_modified_middle_eastern.mp4,laugh,yoga,yoga,incorrect
laugh_3_modified_south_east_asian.mp4,laugh,yoga,yoga,incorrect
laugh_4_initial.mp4,laugh,drive,drive,incorrect
laugh_4_modified_african.mp4,laugh,jog,jog,incorrect
laugh_4_modified_asian.mp4,laugh,hug,hug,incorrect
laugh_4_modified_hispanic.mp4,laugh,drive,drive,incorrect
laugh_4_modified_indian.mp4,laugh,jog,jog,incorrect
laugh_4_modified_south_east_asian.mp4,laugh,yoga,yoga,incorrect
laugh_4_modified_white.mp4,laugh,drive,drive,incorrect
laugh_5_initial.mp4,laugh,yoga,yoga,incorrect
laugh_5_modified_african.mp4,laugh,yoga,yoga,incorrect
laugh_5_modified_asian.mp4,laugh,yoga,yoga,incorrect
laugh_5_modified_hispanic.mp4,laugh,yoga,yoga,incorrect
laugh_5_modified_middle_eastern.mp4,laugh,yoga,yoga,incorrect
laugh_5_modified_south_east_asian.mp4,laugh,yoga,yoga,incorrect
laugh_5_modified_white.mp4,laugh,yoga,yoga,incorrect
laugh_6_initial.mp4,laugh,yoga,yoga,incorrect
laugh_6_modified_african.mp4,laugh,yoga,yoga,incorrect
laugh_6_modified_asian.mp4,laugh,yoga,yoga,incorrect
laugh_6_modified_indian.mp4,laugh,yoga,yoga,incorrect
laugh_6_modified_middle_eastern.mp4,laugh,yoga,yoga,incorrect
laugh_6_modified_south_east_asian.mp4,laugh,yoga,yoga,incorrect
laugh_6_modified_white.mp4,laugh,yoga,yoga,incorrect
laugh_7_initial.mp4,laugh,yoga,yoga,incorrect
laugh_7_modified_african.mp4,laugh,yoga,yoga,incorrect
