video_path,ground_truth,predicted_label,match
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\cartwheel\cartwheel_3_initial.mp4,cartwheel,cartwheel,True
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\cartwheel\cartwheel_3_modified_african.mp4,cartwheel,cartwheel,True
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\cartwheel\cartwheel_3_modified_asian.mp4,cartwheel,cartwheel,True
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\cartwheel\cartwheel_3_modified_hispanic.mp4,cartwheel,cartwheel,True
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\cartwheel\cartwheel_3_modified_indian.mp4,cartwheel,cartwheel,True
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\cartwheel\cartwheel_3_modified_middle_eastern.mp4,cartwheel,cartwheel,True
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\cartwheel\cartwheel_3_modified_south_east_asian.mp4,cartwheel,cartwheel,True
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\cartwheel\cartwheel_4_initial.mp4,cartwheel,cartwheel,True
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\cartwheel\cartwheel_4_modified_african.mp4,cartwheel,cartwheel,True
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\cartwheel\cartwheel_4_modified_asian.mp4,cartwheel,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\cartwheel\cartwheel_4_modified_hispanic.mp4,cartwheel,cartwheel,True
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\cartwheel\cartwheel_4_modified_indian.mp4,cartwheel,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\cartwheel\cartwheel_4_modified_middle_eastern.mp4,cartwheel,cartwheel,True
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\cartwheel\cartwheel_4_modified_south_east_asian.mp4,cartwheel,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\cartwheel\cartwheel_5_initial.mp4,cartwheel,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\cartwheel\cartwheel_5_modified_african.mp4,cartwheel,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\cartwheel\cartwheel_5_modified_asian.mp4,cartwheel,cartwheel,True
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\cartwheel\cartwheel_5_modified_hispanic.mp4,cartwheel,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\cartwheel\cartwheel_5_modified_middle_eastern.mp4,cartwheel,cartwheel,True
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\cartwheel\cartwheel_5_modified_south_east_asian.mp4,cartwheel,cartwheel,True
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\cartwheel\cartwheel_5_modified_white.mp4,cartwheel,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\cartwheel\cartwheel_6_initial.mp4,cartwheel,cartwheel,True
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\cartwheel\cartwheel_6_modified_african.mp4,cartwheel,cartwheel,True
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\cartwheel\cartwheel_6_modified_asian.mp4,cartwheel,cartwheel,True
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\cartwheel\cartwheel_6_modified_indian.mp4,cartwheel,cartwheel,True
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\cartwheel\cartwheel_6_modified_middle_eastern.mp4,cartwheel,cartwheel,True
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\cartwheel\cartwheel_6_modified_south_east_asian.mp4,cartwheel,cartwheel,True
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\cartwheel\cartwheel_6_modified_white.mp4,cartwheel,cartwheel,True
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\cartwheel\cartwheel_7_initial.mp4,cartwheel,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\cartwheel\cartwheel_7_modified_african.mp4,cartwheel,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\cartwheel\cartwheel_7_modified_asian.mp4,cartwheel,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\cartwheel\cartwheel_7_modified_hispanic.mp4,cartwheel,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\cartwheel\cartwheel_7_modified_indian.mp4,cartwheel,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\cartwheel\cartwheel_7_modified_middle_eastern.mp4,cartwheel,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\cartwheel\cartwheel_7_modified_white.mp4,cartwheel,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\cartwheel\cartwheel_8_initial.mp4,cartwheel,cartwheel,True
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\cartwheel\cartwheel_8_modified_african.mp4,cartwheel,cartwheel,True
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\cartwheel\cartwheel_8_modified_asian.mp4,cartwheel,cartwheel,True
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\cartwheel\cartwheel_8_modified_hispanic.mp4,cartwheel,cartwheel,True
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\cartwheel\cartwheel_8_modified_indian.mp4,cartwheel,cartwheel,True
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\cartwheel\cartwheel_8_modified_middle_eastern.mp4,cartwheel,cartwheel,True
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\cartwheel\cartwheel_8_modified_south_east_asian.mp4,cartwheel,cartwheel,True
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\cartwheel\cartwheel_9_initial.mp4,cartwheel,cartwheel,True
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\cartwheel\cartwheel_9_modified_african.mp4,cartwheel,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\cartwheel\cartwheel_9_modified_asian.mp4,cartwheel,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\cartwheel\cartwheel_9_modified_hispanic.mp4,cartwheel,cartwheel,True
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\cartwheel\cartwheel_9_modified_indian.mp4,cartwheel,cartwheel,True
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\cartwheel\cartwheel_9_modified_middle_eastern.mp4,cartwheel,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\cartwheel\cartwheel_9_modified_south_east_asian.mp4,cartwheel,cartwheel,True
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_0_initial.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_0_modified_african.mp4,drink,cartwheel,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_0_modified_asian.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_0_modified_hispanic.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_0_modified_indian.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_0_modified_middle_eastern.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_0_modified_south_east_asian.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_10_initial.mp4,drink,cartwheel,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_10_modified_african.mp4,drink,other,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_10_modified_asian.mp4,drink,squat,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_10_modified_hispanic.mp4,drink,other,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_10_modified_indian.mp4,drink,other,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_10_modified_middle_eastern.mp4,drink,cartwheel,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_10_modified_south_east_asian.mp4,drink,other,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_11_initial.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_11_modified_african.mp4,drink,cartwheel,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_11_modified_asian.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_11_modified_hispanic.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_11_modified_indian.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_11_modified_middle_eastern.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_11_modified_south_east_asian.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_12_initial.mp4,drink,cartwheel,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_12_modified_asian.mp4,drink,cartwheel,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_12_modified_hispanic.mp4,drink,other,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_12_modified_indian.mp4,drink,other,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_12_modified_middle_eastern.mp4,drink,other,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_12_modified_south_east_asian.mp4,drink,other,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_12_modified_white.mp4,drink,cartwheel,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_13_initial.mp4,drink,other,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_13_modified_african.mp4,drink,other,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_13_modified_asian.mp4,drink,other,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_13_modified_hispanic.mp4,drink,other,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_13_modified_indian.mp4,drink,other,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_13_modified_middle_eastern.mp4,drink,other,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_13_modified_south_east_asian.mp4,drink,other,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_14_initial.mp4,drink,cartwheel,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_14_modified_african.mp4,drink,cartwheel,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_14_modified_asian.mp4,drink,cartwheel,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_14_modified_hispanic.mp4,drink,cartwheel,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_14_modified_indian.mp4,drink,cartwheel,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_14_modified_middle_eastern.mp4,drink,cartwheel,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_14_modified_south_east_asian.mp4,drink,cartwheel,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_15_initial.mp4,drink,drink,True
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_15_modified_african.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_15_modified_asian.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_15_modified_hispanic.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_15_modified_indian.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_15_modified_middle_eastern.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_15_modified_south_east_asian.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_16_initial.mp4,drink,cartwheel,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_16_modified_asian.mp4,drink,other,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_16_modified_hispanic.mp4,drink,other,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_16_modified_indian.mp4,drink,cartwheel,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_16_modified_middle_eastern.mp4,drink,other,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_16_modified_south_east_asian.mp4,drink,cartwheel,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_16_modified_white.mp4,drink,squat,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_17_initial.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_17_modified_african.mp4,drink,lunge,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_17_modified_asian.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_17_modified_hispanic.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_17_modified_indian.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_17_modified_middle_eastern.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_17_modified_south_east_asian.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_18_initial.mp4,drink,squat,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_18_modified_african.mp4,drink,squat,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_18_modified_hispanic.mp4,drink,lunge,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_18_modified_indian.mp4,drink,lunge,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_18_modified_middle_eastern.mp4,drink,lunge,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_18_modified_south_east_asian.mp4,drink,lunge,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_18_modified_white.mp4,drink,lunge,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_19_initial.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_19_modified_african.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_19_modified_asian.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_19_modified_hispanic.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_19_modified_indian.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_19_modified_middle_eastern.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_19_modified_south_east_asian.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_1_initial.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_1_modified_african.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_1_modified_asian.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_1_modified_hispanic.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_1_modified_indian.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_1_modified_middle_eastern.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_1_modified_south_east_asian.mp4,drink,yoga,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_20_initial.mp4,drink,cartwheel,False
C:\Users\anaba\OneDrive\Desktop\Master Thesis\bias-action-recognition\framework\models\tc-clip\maxed_out_distributions_on_kinetics_konzerthaus\drink\drink_20_modified_african.mp4,drink,squat,False
