video,true_label,raw_prediction,mapped_prediction,result
lunge_15_modified_hispanic.mp4,lunge,lunge,lunge,correct
lunge_15_modified_indian.mp4,lunge,lunge,lunge,correct
lunge_15_modified_middle_eastern.mp4,lunge,lunge,lunge,correct
lunge_15_modified_south_east_asian.mp4,lunge,lunge,lunge,correct
lunge_16_initial.mp4,lunge,other,other,incorrect
lunge_16_modified_asian.mp4,lunge,yoga,yoga,incorrect
lunge_16_modified_hispanic.mp4,lunge,yoga,yoga,incorrect
lunge_16_modified_indian.mp4,lunge,yoga,yoga,incorrect
lunge_16_modified_middle_eastern.mp4,lunge,yoga,yoga,incorrect
lunge_16_modified_south_east_asian.mp4,lunge,yoga,yoga,incorrect
lunge_16_modified_white.mp4,lunge,yoga,yoga,incorrect
lunge_17_initial.mp4,lunge,yoga,yoga,incorrect
lunge_17_modified_african.mp4,lunge,cartwheel,cartwheel,incorrect
lunge_17_modified_asian.mp4,lunge,cartwheel,cartwheel,incorrect
lunge_17_modified_hispanic.mp4,lunge,cartwheel,cartwheel,incorrect
lunge_17_modified_indian.mp4,lunge,yoga,yoga,incorrect
lunge_17_modified_middle_eastern.mp4,lunge,cartwheel,cartwheel,incorrect
lunge_17_modified_south_east_asian.mp4,lunge,cartwheel,cartwheel,incorrect
lunge_18_initial.mp4,lunge,yoga,yoga,incorrect
lunge_18_modified_african.mp4,lunge,yoga,yoga,incorrect
lunge_18_modified_hispanic.mp4,lunge,squat,squat,incorrect
lunge_18_modified_indian.mp4,lunge,yoga,yoga,incorrect
lunge_18_modified_middle_eastern.mp4,lunge,yoga,yoga,incorrect
lunge_18_modified_south_east_asian.mp4,lunge,squat,squat,incorrect
lunge_18_modified_white.mp4,lunge,squat,squat,incorrect
lunge_19_initial.mp4,lunge,yoga,yoga,incorrect
lunge_19_modified_african.mp4,lunge,other,other,incorrect
lunge_19_modified_asian.mp4,lunge,yoga,yoga,incorrect
lunge_19_modified_hispanic.mp4,lunge,yoga,yoga,incorrect
lunge_19_modified_indian.mp4,lunge,yoga,yoga,incorrect
lunge_19_modified_middle_eastern.mp4,lunge,yoga,yoga,incorrect
lunge_19_modified_south_east_asian.mp4,lunge,yoga,yoga,incorrect
lunge_1_initial.mp4,lunge,yoga,yoga,incorrect
lunge_1_modified_african.mp4,lunge,yoga,yoga,incorrect
lunge_1_modified_asian.mp4,lunge,yoga,yoga,incorrect
lunge_1_modified_hispanic.mp4,lunge,yoga,yoga,incorrect
lunge_1_modified_indian.mp4,lunge,yoga,yoga,incorrect
lunge_1_modified_middle_eastern.mp4,lunge,yoga,yoga,incorrect
lunge_1_modified_south_east_asian.mp4,lunge,yoga,yoga,incorrect
lunge_20_initial.mp4,lunge,yoga,yoga,incorrect
lunge_20_modified_african.mp4,lunge,cartwheel,cartwheel,incorrect
lunge_20_modified_asian.mp4,lunge,yoga,yoga,incorrect
lunge_20_modified_hispanic.mp4,lunge,yoga,yoga,incorrect
lunge_20_modified_middle_eastern.mp4,lunge,yoga,yoga,incorrect
lunge_20_modified_south_east_asian.mp4,lunge,yoga,yoga,incorrect
lunge_20_modified_white.mp4,lunge,yoga,yoga,incorrect
lunge_21_initial.mp4,lunge,yoga,yoga,incorrect
lunge_21_modified_african.mp4,lunge,cartwheel,cartwheel,incorrect
lunge_21_modified_asian.mp4,lunge,cartwheel,cartwheel,incorrect
lunge_21_modified_hispanic.mp4,lunge,yoga,yoga,incorrect
lunge_21_modified_indian.mp4,lunge,cartwheel,cartwheel,incorrect
lunge_21_modified_south_east_asian.mp4,lunge,cartwheel,cartwheel,incorrect
lunge_21_modified_white.mp4,lunge,yoga,yoga,incorrect
lunge_22_initial.mp4,lunge,yoga,yoga,incorrect
lunge_22_modified_asian.mp4,lunge,yoga,yoga,incorrect
lunge_22_modified_hispanic.mp4,lunge,yoga,yoga,incorrect
lunge_22_modified_indian.mp4,lunge,yoga,yoga,incorrect
lunge_22_modified_middle_eastern.mp4,lunge,yoga,yoga,incorrect
lunge_22_modified_south_east_asian.mp4,lunge,yoga,yoga,incorrect
lunge_22_modified_white.mp4,lunge,yoga,yoga,incorrect
lunge_23_initial.mp4,lunge,yoga,yoga,incorrect
lunge_23_modified_african.mp4,lunge,yoga,yoga,incorrect
lunge_23_modified_hispanic.mp4,lunge,other,other,incorrect
lunge_23_modified_indian.mp4,lunge,other,other,incorrect
lunge_23_modified_middle_eastern.mp4,lunge,yoga,yoga,incorrect
lunge_23_modified_south_east_asian.mp4,lunge,yoga,yoga,incorrect
lunge_23_modified_white.mp4,lunge,other,other,incorrect
lunge_24_initial.mp4,lunge,yoga,yoga,incorrect
lunge_24_modified_african.mp4,lunge,yoga,yoga,incorrect
lunge_24_modified_asian.mp4,lunge,yoga,yoga,incorrect
lunge_24_modified_hispanic.mp4,lunge,yoga,yoga,incorrect
lunge_24_modified_indian.mp4,lunge,yoga,yoga,incorrect
lunge_24_modified_middle_eastern.mp4,lunge,yoga,yoga,incorrect
lunge_24_modified_south_east_asian.mp4,lunge,yoga,yoga,incorrect
lunge_2_initial.mp4,lunge,yoga,yoga,incorrect
lunge_2_modified_african.mp4,lunge,squat,squat,incorrect
lunge_2_modified_asian.mp4,lunge,yoga,yoga,incorrect
lunge_2_modified_hispanic.mp4,lunge,yoga,yoga,incorrect
lunge_2_modified_indian.mp4,lunge,yoga,yoga,incorrect
lunge_2_modified_middle_eastern.mp4,lunge,yoga,yoga,incorrect
lunge_2_modified_white.mp4,lunge,yoga,yoga,incorrect
lunge_3_initial.mp4,lunge,yoga,yoga,incorrect
lunge_3_modified_african.mp4,lunge,cartwheel,cartwheel,incorrect
lunge_3_modified_asian.mp4,lunge,yoga,yoga,incorrect
lunge_3_modified_hispanic.mp4,lunge,cartwheel,cartwheel,incorrect
lunge_3_modified_indian.mp4,lunge,cartwheel,cartwheel,incorrect
lunge_3_modified_middle_eastern.mp4,lunge,yoga,yoga,incorrect
lunge_3_modified_south_east_asian.mp4,lunge,cartwheel,cartwheel,incorrect
lunge_4_initial.mp4,lunge,yoga,yoga,incorrect
lunge_4_modified_african.mp4,lunge,cartwheel,cartwheel,incorrect
lunge_4_modified_asian.mp4,lunge,cartwheel,cartwheel,incorrect
lunge_4_modified_hispanic.mp4,lunge,cartwheel,cartwheel,incorrect
lunge_4_modified_indian.mp4,lunge,cartwheel,cartwheel,incorrect
lunge_4_modified_middle_eastern.mp4,lunge,yoga,yoga,incorrect
lunge_4_modified_south_east_asian.mp4,lunge,cartwheel,cartwheel,incorrect
lunge_5_initial.mp4,lunge,cartwheel,cartwheel,incorrect
lunge_5_modified_african.mp4,lunge,cartwheel,cartwheel,incorrect
lunge_5_modified_asian.mp4,lunge,cartwheel,cartwheel,incorrect
lunge_5_modified_hispanic.mp4,lunge,cartwheel,cartwheel,incorrect
lunge_5_modified_middle_eastern.mp4,lunge,lunge,lunge,correct
lunge_5_modified_south_east_asian.mp4,lunge,lunge,lunge,correct
lunge_5_modified_white.mp4,lunge,lunge,lunge,correct
lunge_6_initial.mp4,lunge,cartwheel,cartwheel,incorrect
lunge_6_modified_african.mp4,lunge,cartwheel,cartwheel,incorrect
lunge_6_modified_asian.mp4,lunge,cartwheel,cartwheel,incorrect
lunge_6_modified_indian.mp4,lunge,cartwheel,cartwheel,incorrect
lunge_6_modified_middle_eastern.mp4,lunge,yoga,yoga,incorrect
lunge_6_modified_south_east_asian.mp4,lunge,cartwheel,cartwheel,incorrect
lunge_6_modified_white.mp4,lunge,yoga,yoga,incorrect
lunge_7_initial.mp4,lunge,yoga,yoga,incorrect
lunge_7_modified_african.mp4,lunge,cartwheel,cartwheel,incorrect
lunge_7_modified_asian.mp4,lunge,yoga,yoga,incorrect
lunge_7_modified_hispanic.mp4,lunge,yoga,yoga,incorrect
lunge_7_modified_indian.mp4,lunge,cartwheel,cartwheel,incorrect
lunge_7_modified_middle_eastern.mp4,lunge,yoga,yoga,incorrect
lunge_7_modified_white.mp4,lunge,yoga,yoga,incorrect
lunge_8_initial.mp4,lunge,yoga,yoga,incorrect
lunge_8_modified_african.mp4,lunge,other,other,incorrect
lunge_8_modified_asian.mp4,lunge,yoga,yoga,incorrect
lunge_8_modified_hispanic.mp4,lunge,yoga,yoga,incorrect
lunge_8_modified_indian.mp4,lunge,yoga,yoga,incorrect
lunge_8_modified_middle_eastern.mp4,lunge,yoga,yoga,incorrect
lunge_8_modified_south_east_asian.mp4,lunge,yoga,yoga,incorrect
lunge_9_initial.mp4,lunge,yoga,yoga,incorrect
lunge_9_modified_african.mp4,lunge,lunge,lunge,correct
lunge_9_modified_asian.mp4,lunge,squat,squat,incorrect
lunge_9_modified_hispanic.mp4,lunge,yoga,yoga,incorrect
lunge_9_modified_indian.mp4,lunge,squat,squat,incorrect
lunge_9_modified_middle_eastern.mp4,lunge,squat,squat,incorrect
lunge_9_modified_south_east_asian.mp4,lunge,lunge,lunge,correct
squat_0_initial.mp4,squat,yoga,yoga,incorrect
squat_0_modified_african.mp4,squat,yoga,yoga,incorrect
squat_0_modified_asian.mp4,squat,yoga,yoga,incorrect
squat_0_modified_hispanic.mp4,squat,yoga,yoga,incorrect
squat_0_modified_indian.mp4,squat,yoga,yoga,incorrect
squat_0_modified_middle_eastern.mp4,squat,yoga,yoga,incorrect
squat_0_modified_south_east_asian.mp4,squat,yoga,yoga,incorrect
squat_10_initial.mp4,squat,cartwheel,cartwheel,incorrect
squat_10_modified_african.mp4,squat,squat,squat,correct
squat_10_modified_asian.mp4,squat,yoga,yoga,incorrect
squat_10_modified_hispanic.mp4,squat,squat,squat,correct
squat_10_modified_indian.mp4,squat,squat,squat,correct
squat_10_modified_middle_eastern.mp4,squat,squat,squat,correct
squat_10_modified_south_east_asian.mp4,squat,squat,squat,correct
squat_11_initial.mp4,squat,yoga,yoga,incorrect
squat_11_modified_african.mp4,squat,cartwheel,cartwheel,incorrect
squat_11_modified_asian.mp4,squat,squat,squat,correct
squat_11_modified_hispanic.mp4,squat,squat,squat,correct
squat_11_modified_indian.mp4,squat,yoga,yoga,incorrect
squat_11_modified_middle_eastern.mp4,squat,yoga,yoga,incorrect
squat_11_modified_south_east_asian.mp4,squat,cartwheel,cartwheel,incorrect
squat_12_initial.mp4,squat,squat,squat,correct
squat_12_modified_asian.mp4,squat,squat,squat,correct
squat_12_modified_hispanic.mp4,squat,yoga,yoga,incorrect
squat_12_modified_indian.mp4,squat,squat,squat,correct
squat_12_modified_middle_eastern.mp4,squat,yoga,yoga,incorrect
squat_12_modified_south_east_asian.mp4,squat,squat,squat,correct
squat_12_modified_white.mp4,squat,squat,squat,correct
squat_13_initial.mp4,squat,cartwheel,cartwheel,incorrect
squat_13_modified_african.mp4,squat,cartwheel,cartwheel,incorrect
squat_13_modified_asian.mp4,squat,cartwheel,cartwheel,incorrect
squat_13_modified_hispanic.mp4,squat,cartwheel,cartwheel,incorrect
squat_13_modified_indian.mp4,squat,cartwheel,cartwheel,incorrect
squat_13_modified_middle_eastern.mp4,squat,cartwheel,cartwheel,incorrect
squat_13_modified_south_east_asian.mp4,squat,cartwheel,cartwheel,incorrect
squat_14_initial.mp4,squat,yoga,yoga,incorrect
squat_14_modified_african.mp4,squat,yoga,yoga,incorrect
squat_14_modified_asian.mp4,squat,yoga,yoga,incorrect
squat_14_modified_hispanic.mp4,squat,yoga,yoga,incorrect
squat_14_modified_indian.mp4,squat,yoga,yoga,incorrect
squat_14_modified_middle_eastern.mp4,squat,yoga,yoga,incorrect
squat_14_modified_south_east_asian.mp4,squat,yoga,yoga,incorrect
squat_15_initial.mp4,squat,yoga,yoga,incorrect
squat_15_modified_african.mp4,squat,yoga,yoga,incorrect
squat_15_modified_asian.mp4,squat,yoga,yoga,incorrect
squat_15_modified_hispanic.mp4,squat,yoga,yoga,incorrect
squat_15_modified_indian.mp4,squat,yoga,yoga,incorrect
squat_15_modified_middle_eastern.mp4,squat,yoga,yoga,incorrect
squat_15_modified_south_east_asian.mp4,squat,yoga,yoga,incorrect
squat_16_initial.mp4,squat,squat,squat,correct
squat_16_modified_asian.mp4,squat,cartwheel,cartwheel,incorrect
squat_16_modified_hispanic.mp4,squat,squat,squat,correct
squat_16_modified_indian.mp4,squat,squat,squat,correct
squat_16_modified_middle_eastern.mp4,squat,cartwheel,cartwheel,incorrect
squat_16_modified_south_east_asian.mp4,squat,squat,squat,correct
squat_16_modified_white.mp4,squat,squat,squat,correct
squat_17_initial.mp4,squat,yoga,yoga,incorrect
squat_17_modified_african.mp4,squat,cartwheel,cartwheel,incorrect
squat_17_modified_asian.mp4,squat,yoga,yoga,incorrect
squat_17_modified_hispanic.mp4,squat,yoga,yoga,incorrect
squat_17_modified_indian.mp4,squat,yoga,yoga,incorrect
squat_17_modified_middle_eastern.mp4,squat,yoga,yoga,incorrect
squat_17_modified_south_east_asian.mp4,squat,yoga,yoga,incorrect
squat_18_initial.mp4,squat,yoga,yoga,incorrect
squat_18_modified_african.mp4,squat,cartwheel,cartwheel,incorrect
squat_18_modified_hispanic.mp4,squat,yoga,yoga,incorrect
squat_18_modified_indian.mp4,squat,yoga,yoga,incorrect
squat_18_modified_middle_eastern.mp4,squat,yoga,yoga,incorrect
squat_18_modified_south_east_asian.mp4,squat,yoga,yoga,incorrect
squat_18_modified_white.mp4,squat,yoga,yoga,incorrect
squat_19_initial.mp4,squat,squat,squat,correct
squat_19_modified_african.mp4,squat,squat,squat,correct
squat_19_modified_asian.mp4,squat,squat,squat,correct
squat_19_modified_hispanic.mp4,squat,squat,squat,correct
squat_19_modified_indian.mp4,squat,squat,squat,correct
squat_19_modified_middle_eastern.mp4,squat,squat,squat,correct
squat_19_modified_south_east_asian.mp4,squat,squat,squat,correct
squat_1_initial.mp4,squat,yoga,yoga,incorrect
squat_1_modified_african.mp4,squat,yoga,yoga,incorrect
squat_1_modified_asian.mp4,squat,yoga,yoga,incorrect
squat_1_modified_hispanic.mp4,squat,yoga,yoga,incorrect
squat_1_modified_indian.mp4,squat,yoga,yoga,incorrect
squat_1_modified_middle_eastern.mp4,squat,yoga,yoga,incorrect
squat_1_modified_south_east_asian.mp4,squat,yoga,yoga,incorrect
squat_20_initial.mp4,squat,cartwheel,cartwheel,incorrect
squat_20_modified_african.mp4,squat,cartwheel,cartwheel,incorrect
squat_20_modified_asian.mp4,squat,yoga,yoga,incorrect
squat_20_modified_hispanic.mp4,squat,cartwheel,cartwheel,incorrect
squat_20_modified_middle_eastern.mp4,squat,cartwheel,cartwheel,incorrect
squat_20_modified_south_east_asian.mp4,squat,yoga,yoga,incorrect
squat_20_modified_white.mp4,squat,yoga,yoga,incorrect
squat_21_initial.mp4,squat,yoga,yoga,incorrect
squat_21_modified_african.mp4,squat,yoga,yoga,incorrect
squat_21_modified_asian.mp4,squat,yoga,yoga,incorrect
squat_21_modified_hispanic.mp4,squat,yoga,yoga,incorrect
squat_21_modified_indian.mp4,squat,yoga,yoga,incorrect
squat_21_modified_south_east_asian.mp4,squat,squat,squat,correct
squat_21_modified_white.mp4,squat,yoga,yoga,incorrect
squat_22_initial.mp4,squat,cartwheel,cartwheel,incorrect
squat_22_modified_asian.mp4,squat,yoga,yoga,incorrect
squat_22_modified_hispanic.mp4,squat,yoga,yoga,incorrect
squat_22_modified_indian.mp4,squat,yoga,yoga,incorrect
squat_22_modified_middle_eastern.mp4,squat,yoga,yoga,incorrect
squat_22_modified_south_east_asian.mp4,squat,yoga,yoga,incorrect
squat_22_modified_white.mp4,squat,yoga,yoga,incorrect
squat_23_initial.mp4,squat,squat,squat,correct
squat_23_modified_african.mp4,squat,squat,squat,correct
squat_23_modified_hispanic.mp4,squat,yoga,yoga,incorrect
squat_23_modified_indian.mp4,squat,yoga,yoga,incorrect
squat_23_modified_middle_eastern.mp4,squat,squat,squat,correct
squat_23_modified_south_east_asian.mp4,squat,yoga,yoga,incorrect
squat_23_modified_white.mp4,squat,yoga,yoga,incorrect
squat_24_initial.mp4,squat,squat,squat,correct
squat_24_modified_african.mp4,squat,squat,squat,correct
squat_24_modified_asian.mp4,squat,squat,squat,correct
squat_24_modified_hispanic.mp4,squat,squat,squat,correct
squat_24_modified_indian.mp4,squat,squat,squat,correct
squat_24_modified_middle_eastern.mp4,squat,squat,squat,correct
squat_24_modified_south_east_asian.mp4,squat,squat,squat,correct
squat_2_initial.mp4,squat,squat,squat,correct
squat_2_modified_african.mp4,squat,cartwheel,cartwheel,incorrect
squat_2_modified_asian.mp4,squat,squat,squat,correct
squat_2_modified_hispanic.mp4,squat,yoga,yoga,incorrect
squat_2_modified_indian.mp4,squat,squat,squat,correct
squat_2_modified_middle_eastern.mp4,squat,yoga,yoga,incorrect
squat_2_modified_white.mp4,squat,squat,squat,correct
squat_3_initial.mp4,squat,yoga,yoga,incorrect
squat_3_modified_african.mp4,squat,yoga,yoga,incorrect
squat_3_modified_asian.mp4,squat,yoga,yoga,incorrect
squat_3_modified_hispanic.mp4,squat,yoga,yoga,incorrect
squat_3_modified_indian.mp4,squat,yoga,yoga,incorrect
squat_3_modified_middle_eastern.mp4,squat,yoga,yoga,incorrect
squat_3_modified_south_east_asian.mp4,squat,yoga,yoga,incorrect
squat_4_initial.mp4,squat,yoga,yoga,incorrect
squat_4_modified_african.mp4,squat,yoga,yoga,incorrect
squat_4_modified_asian.mp4,squat,yoga,yoga,incorrect
squat_4_modified_hispanic.mp4,squat,yoga,yoga,incorrect
squat_4_modified_indian.mp4,squat,yoga,yoga,incorrect
squat_4_modified_middle_eastern.mp4,squat,yoga,yoga,incorrect
squat_4_modified_south_east_asian.mp4,squat,yoga,yoga,incorrect
squat_5_initial.mp4,squat,squat,squat,correct
squat_5_modified_african.mp4,squat,cartwheel,cartwheel,incorrect
squat_5_modified_asian.mp4,squat,squat,squat,correct
squat_5_modified_hispanic.mp4,squat,squat,squat,correct
squat_5_modified_middle_eastern.mp4,squat,squat,squat,correct
squat_5_modified_south_east_asian.mp4,squat,squat,squat,correct
squat_5_modified_white.mp4,squat,squat,squat,correct
squat_6_initial.mp4,squat,yoga,yoga,incorrect
squat_6_modified_african.mp4,squat,yoga,yoga,incorrect
squat_6_modified_asian.mp4,squat,yoga,yoga,incorrect
squat_6_modified_indian.mp4,squat,squat,squat,correct
squat_6_modified_middle_eastern.mp4,squat,yoga,yoga,incorrect
squat_6_modified_south_east_asian.mp4,squat,squat,squat,correct
squat_6_modified_white.mp4,squat,yoga,yoga,incorrect
squat_7_initial.mp4,squat,lunge,lunge,incorrect
squat_7_modified_african.mp4,squat,cartwheel,cartwheel,incorrect
squat_7_modified_asian.mp4,squat,yoga,yoga,incorrect
squat_7_modified_hispanic.mp4,squat,cartwheel,cartwheel,incorrect
squat_7_modified_indian.mp4,squat,cartwheel,cartwheel,incorrect
squat_7_modified_middle_eastern.mp4,squat,cartwheel,cartwheel,incorrect
squat_7_modified_white.mp4,squat,cartwheel,cartwheel,incorrect
squat_8_initial.mp4,squat,squat,squat,correct
squat_8_modified_african.mp4,squat,squat,squat,correct
squat_8_modified_asian.mp4,squat,yoga,yoga,incorrect
squat_8_modified_hispanic.mp4,squat,squat,squat,correct
squat_8_modified_indian.mp4,squat,squat,squat,correct
squat_8_modified_middle_eastern.mp4,squat,squat,squat,correct
squat_8_modified_south_east_asian.mp4,squat,squat,squat,correct
squat_9_initial.mp4,squat,cartwheel,cartwheel,incorrect
squat_9_modified_african.mp4,squat,cartwheel,cartwheel,incorrect
squat_9_modified_asian.mp4,squat,cartwheel,cartwheel,incorrect
squat_9_modified_hispanic.mp4,squat,cartwheel,cartwheel,incorrect
squat_9_modified_indian.mp4,squat,cartwheel,cartwheel,incorrect
squat_9_modified_middle_eastern.mp4,squat,cartwheel,cartwheel,incorrect
squat_9_modified_south_east_asian.mp4,squat,cartwheel,cartwheel,incorrect
yoga_0_initial.mp4,yoga,yoga,yoga,correct
yoga_0_modified_african.mp4,yoga,yoga,yoga,correct
yoga_0_modified_asian.mp4,yoga,yoga,yoga,correct
yoga_0_modified_hispanic.mp4,yoga,yoga,yoga,correct
yoga_0_modified_indian.mp4,yoga,yoga,yoga,correct
yoga_0_modified_middle_eastern.mp4,yoga,yoga,yoga,correct
yoga_0_modified_south_east_asian.mp4,yoga,yoga,yoga,correct
yoga_10_initial.mp4,yoga,yoga,yoga,correct
yoga_10_modified_african.mp4,yoga,yoga,yoga,correct
yoga_10_modified_asian.mp4,yoga,yoga,yoga,correct
yoga_10_modified_hispanic.mp4,yoga,yoga,yoga,correct
yoga_10_modified_indian.mp4,yoga,yoga,yoga,correct
yoga_10_modified_middle_eastern.mp4,yoga,yoga,yoga,correct
yoga_10_modified_south_east_asian.mp4,yoga,yoga,yoga,correct
yoga_11_initial.mp4,yoga,yoga,yoga,correct
yoga_11_modified_african.mp4,yoga,cartwheel,cartwheel,incorrect
yoga_11_modified_asian.mp4,yoga,yoga,yoga,correct
yoga_11_modified_hispanic.mp4,yoga,cartwheel,cartwheel,incorrect
yoga_11_modified_indian.mp4,yoga,cartwheel,cartwheel,incorrect
yoga_11_modified_middle_eastern.mp4,yoga,cartwheel,cartwheel,incorrect
yoga_11_modified_south_east_asian.mp4,yoga,cartwheel,cartwheel,incorrect
yoga_12_initial.mp4,yoga,yoga,yoga,correct
yoga_12_modified_asian.mp4,yoga,yoga,yoga,correct
yoga_12_modified_hispanic.mp4,yoga,yoga,yoga,correct
yoga_12_modified_indian.mp4,yoga,yoga,yoga,correct
yoga_12_modified_middle_eastern.mp4,yoga,yoga,yoga,correct
yoga_12_modified_south_east_asian.mp4,yoga,yoga,yoga,correct
yoga_12_modified_white.mp4,yoga,yoga,yoga,correct
yoga_13_initial.mp4,yoga,cartwheel,cartwheel,incorrect
yoga_13_modified_african.mp4,yoga,cartwheel,cartwheel,incorrect
yoga_13_modified_asian.mp4,yoga,cartwheel,cartwheel,incorrect
yoga_13_modified_hispanic.mp4,yoga,cartwheel,cartwheel,incorrect
yoga_13_modified_indian.mp4,yoga,cartwheel,cartwheel,incorrect
yoga_13_modified_middle_eastern.mp4,yoga,cartwheel,cartwheel,incorrect
yoga_13_modified_south_east_asian.mp4,yoga,cartwheel,cartwheel,incorrect
yoga_14_initial.mp4,yoga,yoga,yoga,correct
yoga_14_modified_african.mp4,yoga,yoga,yoga,correct
yoga_14_modified_asian.mp4,yoga,yoga,yoga,correct
yoga_14_modified_hispanic.mp4,yoga,squat,squat,incorrect
yoga_14_modified_indian.mp4,yoga,squat,squat,incorrect
yoga_14_modified_middle_eastern.mp4,yoga,squat,squat,incorrect
yoga_14_modified_south_east_asian.mp4,yoga,yoga,yoga,correct
yoga_15_initial.mp4,yoga,yoga,yoga,correct
yoga_15_modified_african.mp4,yoga,yoga,yoga,correct
yoga_15_modified_asian.mp4,yoga,yoga,yoga,correct
yoga_15_modified_hispanic.mp4,yoga,yoga,yoga,correct
yoga_15_modified_indian.mp4,yoga,yoga,yoga,correct
yoga_15_modified_middle_eastern.mp4,yoga,yoga,yoga,correct
yoga_15_modified_south_east_asian.mp4,yoga,yoga,yoga,correct
yoga_16_initial.mp4,yoga,yoga,yoga,correct
yoga_16_modified_asian.mp4,yoga,yoga,yoga,correct
yoga_16_modified_hispanic.mp4,yoga,yoga,yoga,correct
yoga_16_modified_indian.mp4,yoga,yoga,yoga,correct
yoga_16_modified_middle_eastern.mp4,yoga,yoga,yoga,correct
yoga_16_modified_south_east_asian.mp4,yoga,yoga,yoga,correct
yoga_16_modified_white.mp4,yoga,yoga,yoga,correct
yoga_17_initial.mp4,yoga,other,other,incorrect
yoga_17_modified_african.mp4,yoga,cartwheel,cartwheel,incorrect
yoga_17_modified_asian.mp4,yoga,cartwheel,cartwheel,incorrect
yoga_17_modified_hispanic.mp4,yoga,cartwheel,cartwheel,incorrect
yoga_17_modified_indian.mp4,yoga,cartwheel,cartwheel,incorrect
yoga_17_modified_middle_eastern.mp4,yoga,yoga,yoga,correct
yoga_17_modified_south_east_asian.mp4,yoga,other,other,incorrect
yoga_18_initial.mp4,yoga,yoga,yoga,correct
yoga_18_modified_african.mp4,yoga,other,other,incorrect
yoga_18_modified_hispanic.mp4,yoga,yoga,yoga,correct
yoga_18_modified_indian.mp4,yoga,other,other,incorrect
yoga_18_modified_middle_eastern.mp4,yoga,yoga,yoga,correct
yoga_18_modified_south_east_asian.mp4,yoga,yoga,yoga,correct
yoga_18_modified_white.mp4,yoga,yoga,yoga,correct
yoga_19_initial.mp4,yoga,yoga,yoga,correct
yoga_19_modified_african.mp4,yoga,cartwheel,cartwheel,incorrect
yoga_19_modified_asian.mp4,yoga,cartwheel,cartwheel,incorrect
yoga_19_modified_hispanic.mp4,yoga,yoga,yoga,correct
yoga_19_modified_indian.mp4,yoga,cartwheel,cartwheel,incorrect
yoga_19_modified_middle_eastern.mp4,yoga,yoga,yoga,correct
yoga_19_modified_south_east_asian.mp4,yoga,yoga,yoga,correct
yoga_1_initial.mp4,yoga,lunge,lunge,incorrect
yoga_1_modified_african.mp4,yoga,cartwheel,cartwheel,incorrect
yoga_1_modified_asian.mp4,yoga,lunge,lunge,incorrect
yoga_1_modified_hispanic.mp4,yoga,cartwheel,cartwheel,incorrect
yoga_1_modified_indian.mp4,yoga,cartwheel,cartwheel,incorrect
yoga_1_modified_middle_eastern.mp4,yoga,lunge,lunge,incorrect
yoga_1_modified_south_east_asian.mp4,yoga,cartwheel,cartwheel,incorrect
yoga_20_initial.mp4,yoga,yoga,yoga,correct
yoga_20_modified_african.mp4,yoga,yoga,yoga,correct
yoga_20_modified_asian.mp4,yoga,yoga,yoga,correct
yoga_20_modified_hispanic.mp4,yoga,yoga,yoga,correct
yoga_20_modified_middle_eastern.mp4,yoga,yoga,yoga,correct
yoga_20_modified_south_east_asian.mp4,yoga,yoga,yoga,correct
yoga_20_modified_white.mp4,yoga,yoga,yoga,correct
yoga_21_initial.mp4,yoga,other,other,incorrect
yoga_21_modified_african.mp4,yoga,cartwheel,cartwheel,incorrect
yoga_21_modified_asian.mp4,yoga,yoga,yoga,correct
yoga_21_modified_hispanic.mp4,yoga,cartwheel,cartwheel,incorrect
yoga_21_modified_indian.mp4,yoga,lunge,lunge,incorrect
yoga_21_modified_south_east_asian.mp4,yoga,other,other,incorrect
yoga_21_modified_white.mp4,yoga,yoga,yoga,correct
yoga_22_initial.mp4,yoga,cartwheel,cartwheel,incorrect
yoga_22_modified_asian.mp4,yoga,yoga,yoga,correct
yoga_22_modified_hispanic.mp4,yoga,other,other,incorrect
yoga_22_modified_indian.mp4,yoga,other,other,incorrect
yoga_22_modified_middle_eastern.mp4,yoga,yoga,yoga,correct
yoga_22_modified_south_east_asian.mp4,yoga,yoga,yoga,correct
yoga_22_modified_white.mp4,yoga,yoga,yoga,correct
yoga_23_initial.mp4,yoga,other,other,incorrect
yoga_23_modified_african.mp4,yoga,other,other,incorrect
yoga_23_modified_hispanic.mp4,yoga,cartwheel,cartwheel,incorrect
yoga_23_modified_indian.mp4,yoga,other,other,incorrect
yoga_23_modified_middle_eastern.mp4,yoga,cartwheel,cartwheel,incorrect
yoga_23_modified_south_east_asian.mp4,yoga,other,other,incorrect
yoga_23_modified_white.mp4,yoga,cartwheel,cartwheel,incorrect
yoga_24_initial.mp4,yoga,other,other,incorrect
yoga_24_modified_african.mp4,yoga,cartwheel,cartwheel,incorrect
yoga_24_modified_asian.mp4,yoga,cartwheel,cartwheel,incorrect
yoga_24_modified_hispanic.mp4,yoga,cartwheel,cartwheel,incorrect
yoga_24_modified_indian.mp4,yoga,cartwheel,cartwheel,incorrect
yoga_24_modified_middle_eastern.mp4,yoga,cartwheel,cartwheel,incorrect
yoga_24_modified_south_east_asian.mp4,yoga,cartwheel,cartwheel,incorrect
yoga_2_initial.mp4,yoga,yoga,yoga,correct
yoga_2_modified_african.mp4,yoga,yoga,yoga,correct
