video,true_label,raw_prediction,mapped_prediction,result,camera_distance,background,skin_color_category,best_background,best_camera
cry_2_modified_asian.mp4,cry,hug,hug,incorrect,camera_near,konzerthaus,asian,konzerthaus,camera_near
cry_2_modified_hispanic.mp4,cry,cry,cry,correct,camera_near,konzerthaus,hispanic,konzerthaus,camera_near
cry_2_modified_indian.mp4,cry,cry,cry,correct,camera_near,konzerthaus,indian,konzerthaus,camera_near
cry_2_modified_middle_eastern.mp4,cry,cry,cry,correct,camera_near,konzerthaus,middle_eastern,konzerthaus,camera_near
cry_2_modified_white.mp4,cry,hug,hug,incorrect,camera_near,konzerthaus,white,konzerthaus,camera_near
cry_3_initial.mp4,cry,cry,cry,correct,camera_near,konzerthaus,white,konzerthaus,camera_near
cry_3_modified_african.mp4,cry,hug,hug,incorrect,camera_near,konzerthaus,african,konzerthaus,camera_near
cry_3_modified_asian.mp4,cry,cry,cry,correct,camera_near,konzerthaus,asian,konzerthaus,camera_near
cry_3_modified_hispanic.mp4,cry,hug,hug,incorrect,camera_near,konzerthaus,hispanic,konzerthaus,camera_near
cry_3_modified_indian.mp4,cry,hug,hug,incorrect,camera_near,konzerthaus,indian,konzerthaus,camera_near
cry_3_modified_middle_eastern.mp4,cry,cry,cry,correct,camera_near,konzerthaus,middle_eastern,konzerthaus,camera_near
cry_3_modified_south_east_asian.mp4,cry,cry,cry,correct,camera_near,konzerthaus,south_east_asian,konzerthaus,camera_near
cry_4_initial.mp4,cry,hug,hug,incorrect,camera_near,konzerthaus,middle_eastern,konzerthaus,camera_near
cry_4_modified_african.mp4,cry,hug,hug,incorrect,camera_near,konzerthaus,african,konzerthaus,camera_near
cry_4_modified_asian.mp4,cry,hug,hug,incorrect,camera_near,konzerthaus,asian,konzerthaus,camera_near
cry_4_modified_hispanic.mp4,cry,hug,hug,incorrect,camera_near,konzerthaus,hispanic,konzerthaus,camera_near
cry_4_modified_indian.mp4,cry,hug,hug,incorrect,camera_near,konzerthaus,indian,konzerthaus,camera_near
cry_4_modified_south_east_asian.mp4,cry,hug,hug,incorrect,camera_near,konzerthaus,south_east_asian,konzerthaus,camera_near
cry_4_modified_white.mp4,cry,hug,hug,incorrect,camera_near,konzerthaus,white,konzerthaus,camera_near
cry_5_initial.mp4,cry,cry,cry,correct,camera_near,konzerthaus,indian,konzerthaus,camera_near
cry_5_modified_african.mp4,cry,cry,cry,correct,camera_near,konzerthaus,african,konzerthaus,camera_near
cry_5_modified_asian.mp4,cry,cry,cry,correct,camera_near,konzerthaus,asian,konzerthaus,camera_near
cry_5_modified_hispanic.mp4,cry,cry,cry,correct,camera_near,konzerthaus,hispanic,konzerthaus,camera_near
cry_5_modified_middle_eastern.mp4,cry,cry,cry,correct,camera_near,konzerthaus,middle_eastern,konzerthaus,camera_near
cry_5_modified_south_east_asian.mp4,cry,hug,hug,incorrect,camera_near,konzerthaus,south_east_asian,konzerthaus,camera_near
cry_5_modified_white.mp4,cry,cry,cry,correct,camera_near,konzerthaus,white,konzerthaus,camera_near
cry_6_initial.mp4,cry,cry,cry,correct,camera_near,konzerthaus,hispanic,konzerthaus,camera_near
cry_6_modified_african.mp4,cry,cry,cry,correct,camera_near,konzerthaus,african,konzerthaus,camera_near
cry_6_modified_asian.mp4,cry,cry,cry,correct,camera_near,konzerthaus,asian,konzerthaus,camera_near
cry_6_modified_indian.mp4,cry,cry,cry,correct,camera_near,konzerthaus,indian,konzerthaus,camera_near
cry_6_modified_middle_eastern.mp4,cry,hug,hug,incorrect,camera_near,konzerthaus,middle_eastern,konzerthaus,camera_near
cry_6_modified_south_east_asian.mp4,cry,hug,hug,incorrect,camera_near,konzerthaus,south_east_asian,konzerthaus,camera_near
cry_6_modified_white.mp4,cry,cry,cry,correct,camera_near,konzerthaus,white,konzerthaus,camera_near
cry_7_initial.mp4,cry,hug,hug,incorrect,camera_near,konzerthaus,south_east_asian,konzerthaus,camera_near
cry_7_modified_african.mp4,cry,hug,hug,incorrect,camera_near,konzerthaus,african,konzerthaus,camera_near
cry_7_modified_asian.mp4,cry,hug,hug,incorrect,camera_near,konzerthaus,asian,konzerthaus,camera_near
cry_7_modified_hispanic.mp4,cry,hug,hug,incorrect,camera_near,konzerthaus,hispanic,konzerthaus,camera_near
cry_7_modified_indian.mp4,cry,hug,hug,incorrect,camera_near,konzerthaus,indian,konzerthaus,camera_near
cry_7_modified_middle_eastern.mp4,cry,hug,hug,incorrect,camera_near,konzerthaus,middle_eastern,konzerthaus,camera_near
cry_7_modified_white.mp4,cry,hug,hug,incorrect,camera_near,konzerthaus,white,konzerthaus,camera_near
cry_8_initial.mp4,cry,hug,hug,incorrect,camera_near,konzerthaus,white,konzerthaus,camera_near
cry_8_modified_african.mp4,cry,hug,hug,incorrect,camera_near,konzerthaus,african,konzerthaus,camera_near
cry_8_modified_asian.mp4,cry,hug,hug,incorrect,camera_near,konzerthaus,asian,konzerthaus,camera_near
cry_8_modified_hispanic.mp4,cry,hug,hug,incorrect,camera_near,konzerthaus,hispanic,konzerthaus,camera_near
cry_8_modified_indian.mp4,cry,hug,hug,incorrect,camera_near,konzerthaus,indian,konzerthaus,camera_near
cry_8_modified_middle_eastern.mp4,cry,hug,hug,incorrect,camera_near,konzerthaus,middle_eastern,konzerthaus,camera_near
cry_8_modified_south_east_asian.mp4,cry,hug,hug,incorrect,camera_near,konzerthaus,south_east_asian,konzerthaus,camera_near
cry_9_initial.mp4,cry,yoga,yoga,incorrect,camera_near,konzerthaus,african,konzerthaus,camera_near
cry_9_modified_asian.mp4,cry,hug,hug,incorrect,camera_near,konzerthaus,asian,konzerthaus,camera_near
cry_9_modified_hispanic.mp4,cry,hug,hug,incorrect,camera_near,konzerthaus,hispanic,konzerthaus,camera_near
cry_9_modified_indian.mp4,cry,yoga,yoga,incorrect,camera_near,konzerthaus,indian,konzerthaus,camera_near
cry_9_modified_middle_eastern.mp4,cry,hug,hug,incorrect,camera_near,konzerthaus,middle_eastern,konzerthaus,camera_near
cry_9_modified_south_east_asian.mp4,cry,hug,hug,incorrect,camera_near,konzerthaus,south_east_asian,konzerthaus,camera_near
cry_9_modified_white.mp4,cry,hug,hug,incorrect,camera_near,konzerthaus,white,konzerthaus,camera_near
dribble_0_initial.mp4,dribble,hug,hug,incorrect,camera_near,konzerthaus,white,konzerthaus,camera_near
dribble_0_modified_african.mp4,dribble,hug,hug,incorrect,camera_near,konzerthaus,african,konzerthaus,camera_near
dribble_0_modified_asian.mp4,dribble,hug,hug,incorrect,camera_near,konzerthaus,asian,konzerthaus,camera_near
dribble_0_modified_hispanic.mp4,dribble,hug,hug,incorrect,camera_near,konzerthaus,hispanic,konzerthaus,camera_near
dribble_0_modified_indian.mp4,dribble,hug,hug,incorrect,camera_near,konzerthaus,indian,konzerthaus,camera_near
dribble_0_modified_middle_eastern.mp4,dribble,hug,hug,incorrect,camera_near,konzerthaus,middle_eastern,konzerthaus,camera_near
dribble_0_modified_south_east_asian.mp4,dribble,hug,hug,incorrect,camera_near,konzerthaus,south_east_asian,konzerthaus,camera_near
dribble_1_initial.mp4,dribble,cry,cry,incorrect,camera_near,konzerthaus,white,konzerthaus,camera_near
dribble_1_modified_african.mp4,dribble,hug,hug,incorrect,camera_near,konzerthaus,african,konzerthaus,camera_near
dribble_1_modified_asian.mp4,dribble,cry,cry,incorrect,camera_near,konzerthaus,asian,konzerthaus,camera_near
dribble_1_modified_hispanic.mp4,dribble,hug,hug,incorrect,camera_near,konzerthaus,hispanic,konzerthaus,camera_near
dribble_1_modified_indian.mp4,dribble,hug,hug,incorrect,camera_near,konzerthaus,indian,konzerthaus,camera_near
dribble_1_modified_middle_eastern.mp4,dribble,cry,cry,incorrect,camera_near,konzerthaus,middle_eastern,konzerthaus,camera_near
dribble_1_modified_south_east_asian.mp4,dribble,hug,hug,incorrect,camera_near,konzerthaus,south_east_asian,konzerthaus,camera_near
dribble_2_initial.mp4,dribble,cry,cry,incorrect,camera_near,konzerthaus,south_east_asian,konzerthaus,camera_near
dribble_2_modified_african.mp4,dribble,cry,cry,incorrect,camera_near,konzerthaus,african,konzerthaus,camera_near
dribble_2_modified_asian.mp4,dribble,drive,drive,incorrect,camera_near,konzerthaus,asian,konzerthaus,camera_near
dribble_2_modified_hispanic.mp4,dribble,cry,cry,incorrect,camera_near,konzerthaus,hispanic,konzerthaus,camera_near
dribble_2_modified_indian.mp4,dribble,drive,drive,incorrect,camera_near,konzerthaus,indian,konzerthaus,camera_near
dribble_2_modified_middle_eastern.mp4,dribble,jog,jog,incorrect,camera_near,konzerthaus,middle_eastern,konzerthaus,camera_near
dribble_2_modified_white.mp4,dribble,cry,cry,incorrect,camera_near,konzerthaus,white,konzerthaus,camera_near
dribble_3_initial.mp4,dribble,cry,cry,incorrect,camera_near,konzerthaus,white,konzerthaus,camera_near
dribble_3_modified_african.mp4,dribble,drive,drive,incorrect,camera_near,konzerthaus,african,konzerthaus,camera_near
dribble_3_modified_asian.mp4,dribble,jog,jog,incorrect,camera_near,konzerthaus,asian,konzerthaus,camera_near
dribble_3_modified_hispanic.mp4,dribble,cry,cry,incorrect,camera_near,konzerthaus,hispanic,konzerthaus,camera_near
dribble_3_modified_indian.mp4,dribble,hug,hug,incorrect,camera_near,konzerthaus,indian,konzerthaus,camera_near
dribble_3_modified_middle_eastern.mp4,dribble,cry,cry,incorrect,camera_near,konzerthaus,middle_eastern,konzerthaus,camera_near
dribble_3_modified_south_east_asian.mp4,dribble,cry,cry,incorrect,camera_near,konzerthaus,south_east_asian,konzerthaus,camera_near
dribble_4_initial.mp4,dribble,hug,hug,incorrect,camera_near,konzerthaus,middle_eastern,konzerthaus,camera_near
dribble_4_modified_african.mp4,dribble,hug,hug,incorrect,camera_near,konzerthaus,african,konzerthaus,camera_near
dribble_4_modified_asian.mp4,dribble,hug,hug,incorrect,camera_near,konzerthaus,asian,konzerthaus,camera_near
dribble_4_modified_hispanic.mp4,dribble,hug,hug,incorrect,camera_near,konzerthaus,hispanic,konzerthaus,camera_near
dribble_4_modified_indian.mp4,dribble,hug,hug,incorrect,camera_near,konzerthaus,indian,konzerthaus,camera_near
dribble_4_modified_south_east_asian.mp4,dribble,hug,hug,incorrect,camera_near,konzerthaus,south_east_asian,konzerthaus,camera_near
dribble_4_modified_white.mp4,dribble,hug,hug,incorrect,camera_near,konzerthaus,white,konzerthaus,camera_near
dribble_5_initial.mp4,dribble,cry,cry,incorrect,camera_near,konzerthaus,indian,konzerthaus,camera_near
dribble_5_modified_african.mp4,dribble,cry,cry,incorrect,camera_near,konzerthaus,african,konzerthaus,camera_near
dribble_5_modified_asian.mp4,dribble,drive,drive,incorrect,camera_near,konzerthaus,asian,konzerthaus,camera_near
dribble_5_modified_hispanic.mp4,dribble,jog,jog,incorrect,camera_near,konzerthaus,hispanic,konzerthaus,camera_near
dribble_5_modified_middle_eastern.mp4,dribble,cry,cry,incorrect,camera_near,konzerthaus,middle_eastern,konzerthaus,camera_near
dribble_5_modified_south_east_asian.mp4,dribble,cry,cry,incorrect,camera_near,konzerthaus,south_east_asian,konzerthaus,camera_near
dribble_5_modified_white.mp4,dribble,drive,drive,incorrect,camera_near,konzerthaus,white,konzerthaus,camera_near
dribble_6_initial.mp4,dribble,hug,hug,incorrect,camera_near,konzerthaus,hispanic,konzerthaus,camera_near
dribble_6_modified_african.mp4,dribble,hug,hug,incorrect,camera_near,konzerthaus,african,konzerthaus,camera_near
dribble_6_modified_asian.mp4,dribble,hug,hug,incorrect,camera_near,konzerthaus,asian,konzerthaus,camera_near
dribble_6_modified_indian.mp4,dribble,hug,hug,incorrect,camera_near,konzerthaus,indian,konzerthaus,camera_near
dribble_6_modified_middle_eastern.mp4,dribble,hug,hug,incorrect,camera_near,konzerthaus,middle_eastern,konzerthaus,camera_near
dribble_6_modified_south_east_asian.mp4,dribble,hug,hug,incorrect,camera_near,konzerthaus,south_east_asian,konzerthaus,camera_near
dribble_6_modified_white.mp4,dribble,hug,hug,incorrect,camera_near,konzerthaus,white,konzerthaus,camera_near
dribble_7_initial.mp4,dribble,hug,hug,incorrect,camera_near,konzerthaus,south_east_asian,konzerthaus,camera_near
dribble_7_modified_african.mp4,dribble,jog,jog,incorrect,camera_near,konzerthaus,african,konzerthaus,camera_near
dribble_7_modified_asian.mp4,dribble,jog,jog,incorrect,camera_near,konzerthaus,asian,konzerthaus,camera_near
dribble_7_modified_hispanic.mp4,dribble,hug,hug,incorrect,camera_near,konzerthaus,hispanic,konzerthaus,camera_near
dribble_7_modified_indian.mp4,dribble,jog,jog,incorrect,camera_near,konzerthaus,indian,konzerthaus,camera_near
dribble_7_modified_middle_eastern.mp4,dribble,hug,hug,incorrect,camera_near,konzerthaus,middle_eastern,konzerthaus,camera_near
dribble_7_modified_white.mp4,dribble,hug,hug,incorrect,camera_near,konzerthaus,white,konzerthaus,camera_near
dribble_8_initial.mp4,dribble,cry,cry,incorrect,camera_near,konzerthaus,white,konzerthaus,camera_near
dribble_8_modified_african.mp4,dribble,hug,hug,incorrect,camera_near,konzerthaus,african,konzerthaus,camera_near
dribble_8_modified_asian.mp4,dribble,cry,cry,incorrect,camera_near,konzerthaus,asian,konzerthaus,camera_near
dribble_8_modified_hispanic.mp4,dribble,cry,cry,incorrect,camera_near,konzerthaus,hispanic,konzerthaus,camera_near
dribble_8_modified_indian.mp4,dribble,hug,hug,incorrect,camera_near,konzerthaus,indian,konzerthaus,camera_near
dribble_8_modified_middle_eastern.mp4,dribble,cry,cry,incorrect,camera_near,konzerthaus,middle_eastern,konzerthaus,camera_near
dribble_8_modified_south_east_asian.mp4,dribble,cry,cry,incorrect,camera_near,konzerthaus,south_east_asian,konzerthaus,camera_near
dribble_9_initial.mp4,dribble,drive,drive,incorrect,camera_near,konzerthaus,african,konzerthaus,camera_near
dribble_9_modified_asian.mp4,dribble,drive,drive,incorrect,camera_near,konzerthaus,asian,konzerthaus,camera_near
dribble_9_modified_hispanic.mp4,dribble,drive,drive,incorrect,camera_near,konzerthaus,hispanic,konzerthaus,camera_near
dribble_9_modified_indian.mp4,dribble,cry,cry,incorrect,camera_near,konzerthaus,indian,konzerthaus,camera_near
dribble_9_modified_middle_eastern.mp4,dribble,cry,cry,incorrect,camera_near,konzerthaus,middle_eastern,konzerthaus,camera_near
dribble_9_modified_south_east_asian.mp4,dribble,drive,drive,incorrect,camera_near,konzerthaus,south_east_asian,konzerthaus,camera_near
dribble_9_modified_white.mp4,dribble,drive,drive,incorrect,camera_near,konzerthaus,white,konzerthaus,camera_near
drink_0_initial.mp4,drink,hug,hug,incorrect,camera_near,autumn_hockey,white,autumn_hockey,camera_near
drink_0_modified_african.mp4,drink,hug,hug,incorrect,camera_near,autumn_hockey,african,autumn_hockey,camera_near
drink_0_modified_asian.mp4,drink,yoga,yoga,incorrect,camera_near,autumn_hockey,asian,autumn_hockey,camera_near
drink_0_modified_hispanic.mp4,drink,hug,hug,incorrect,camera_near,autumn_hockey,hispanic,autumn_hockey,camera_near
drink_0_modified_indian.mp4,drink,tie,tie,incorrect,camera_near,autumn_hockey,indian,autumn_hockey,camera_near
drink_0_modified_middle_eastern.mp4,drink,hug,hug,incorrect,camera_near,autumn_hockey,middle_eastern,autumn_hockey,camera_near
drink_0_modified_south_east_asian.mp4,drink,hug,hug,incorrect,camera_near,autumn_hockey,south_east_asian,autumn_hockey,camera_near
drink_1_initial.mp4,drink,yoga,yoga,incorrect,camera_near,autumn_hockey,white,autumn_hockey,camera_near
drink_1_modified_african.mp4,drink,yoga,yoga,incorrect,camera_near,autumn_hockey,african,autumn_hockey,camera_near
drink_1_modified_asian.mp4,drink,yoga,yoga,incorrect,camera_near,autumn_hockey,asian,autumn_hockey,camera_near
drink_1_modified_hispanic.mp4,drink,jog,jog,incorrect,camera_near,autumn_hockey,hispanic,autumn_hockey,camera_near
drink_1_modified_indian.mp4,drink,yoga,yoga,incorrect,camera_near,autumn_hockey,indian,autumn_hockey,camera_near
drink_1_modified_middle_eastern.mp4,drink,yoga,yoga,incorrect,camera_near,autumn_hockey,middle_eastern,autumn_hockey,camera_near
drink_1_modified_south_east_asian.mp4,drink,cry,cry,incorrect,camera_near,autumn_hockey,south_east_asian,autumn_hockey,camera_near
drink_2_initial.mp4,drink,drink,drink,correct,camera_near,autumn_hockey,south_east_asian,autumn_hockey,camera_near
drink_2_modified_african.mp4,drink,tie,tie,incorrect,camera_near,autumn_hockey,african,autumn_hockey,camera_near
drink_2_modified_asian.mp4,drink,tie,tie,incorrect,camera_near,autumn_hockey,asian,autumn_hockey,camera_near
drink_2_modified_hispanic.mp4,drink,clap,clap,incorrect,camera_near,autumn_hockey,hispanic,autumn_hockey,camera_near
drink_2_modified_indian.mp4,drink,jog,jog,incorrect,camera_near,autumn_hockey,indian,autumn_hockey,camera_near
drink_2_modified_middle_eastern.mp4,drink,tie,tie,incorrect,camera_near,autumn_hockey,middle_eastern,autumn_hockey,camera_near
drink_2_modified_white.mp4,drink,sneeze,sneeze,incorrect,camera_near,autumn_hockey,white,autumn_hockey,camera_near
drink_3_initial.mp4,drink,hug,hug,incorrect,camera_near,autumn_hockey,white,autumn_hockey,camera_near
drink_3_modified_african.mp4,drink,drive,drive,incorrect,camera_near,autumn_hockey,african,autumn_hockey,camera_near
drink_3_modified_asian.mp4,drink,golf,golf,incorrect,camera_near,autumn_hockey,asian,autumn_hockey,camera_near
drink_3_modified_hispanic.mp4,drink,golf,golf,incorrect,camera_near,autumn_hockey,hispanic,autumn_hockey,camera_near
drink_3_modified_indian.mp4,drink,golf,golf,incorrect,camera_near,autumn_hockey,indian,autumn_hockey,camera_near
drink_3_modified_middle_eastern.mp4,drink,hug,hug,incorrect,camera_near,autumn_hockey,middle_eastern,autumn_hockey,camera_near
drink_3_modified_south_east_asian.mp4,drink,hug,hug,incorrect,camera_near,autumn_hockey,south_east_asian,autumn_hockey,camera_near
drink_4_initial.mp4,drink,hug,hug,incorrect,camera_near,autumn_hockey,middle_eastern,autumn_hockey,camera_near
drink_4_modified_african.mp4,drink,yoga,yoga,incorrect,camera_near,autumn_hockey,african,autumn_hockey,camera_near
drink_4_modified_asian.mp4,drink,hug,hug,incorrect,camera_near,autumn_hockey,asian,autumn_hockey,camera_near
drink_4_modified_hispanic.mp4,drink,hug,hug,incorrect,camera_near,autumn_hockey,hispanic,autumn_hockey,camera_near
drink_4_modified_indian.mp4,drink,yoga,yoga,incorrect,camera_near,autumn_hockey,indian,autumn_hockey,camera_near
drink_4_modified_south_east_asian.mp4,drink,hug,hug,incorrect,camera_near,autumn_hockey,south_east_asian,autumn_hockey,camera_near
drink_4_modified_white.mp4,drink,hug,hug,incorrect,camera_near,autumn_hockey,white,autumn_hockey,camera_near
drink_5_initial.mp4,drink,yoga,yoga,incorrect,camera_near,autumn_hockey,indian,autumn_hockey,camera_near
drink_5_modified_african.mp4,drink,clap,clap,incorrect,camera_near,autumn_hockey,african,autumn_hockey,camera_near
drink_5_modified_asian.mp4,drink,drive,drive,incorrect,camera_near,autumn_hockey,asian,autumn_hockey,camera_near
drink_5_modified_hispanic.mp4,drink,drive,drive,incorrect,camera_near,autumn_hockey,hispanic,autumn_hockey,camera_near
drink_5_modified_middle_eastern.mp4,drink,drive,drive,incorrect,camera_near,autumn_hockey,middle_eastern,autumn_hockey,camera_near
drink_5_modified_south_east_asian.mp4,drink,drive,drive,incorrect,camera_near,autumn_hockey,south_east_asian,autumn_hockey,camera_near
drink_5_modified_white.mp4,drink,tie,tie,incorrect,camera_near,autumn_hockey,white,autumn_hockey,camera_near
drink_6_initial.mp4,drink,golf,golf,incorrect,camera_near,autumn_hockey,hispanic,autumn_hockey,camera_near
drink_6_modified_african.mp4,drink,golf,golf,incorrect,camera_near,autumn_hockey,african,autumn_hockey,camera_near
drink_6_modified_asian.mp4,drink,golf,golf,incorrect,camera_near,autumn_hockey,asian,autumn_hockey,camera_near
drink_6_modified_indian.mp4,drink,golf,golf,incorrect,camera_near,autumn_hockey,indian,autumn_hockey,camera_near
drink_6_modified_middle_eastern.mp4,drink,golf,golf,incorrect,camera_near,autumn_hockey,middle_eastern,autumn_hockey,camera_near
drink_6_modified_south_east_asian.mp4,drink,golf,golf,incorrect,camera_near,autumn_hockey,south_east_asian,autumn_hockey,camera_near
drink_6_modified_white.mp4,drink,tie,tie,incorrect,camera_near,autumn_hockey,white,autumn_hockey,camera_near
drink_7_initial.mp4,drink,hug,hug,incorrect,camera_near,autumn_hockey,south_east_asian,autumn_hockey,camera_near
drink_7_modified_african.mp4,drink,yoga,yoga,incorrect,camera_near,autumn_hockey,african,autumn_hockey,camera_near
drink_7_modified_asian.mp4,drink,hug,hug,incorrect,camera_near,autumn_hockey,asian,autumn_hockey,camera_near
drink_7_modified_hispanic.mp4,drink,hug,hug,incorrect,camera_near,autumn_hockey,hispanic,autumn_hockey,camera_near
drink_7_modified_indian.mp4,drink,hug,hug,incorrect,camera_near,autumn_hockey,indian,autumn_hockey,camera_near
drink_7_modified_middle_eastern.mp4,drink,hug,hug,incorrect,camera_near,autumn_hockey,middle_eastern,autumn_hockey,camera_near
drink_7_modified_white.mp4,drink,yoga,yoga,incorrect,camera_near,autumn_hockey,white,autumn_hockey,camera_near
drink_8_initial.mp4,drink,yoga,yoga,incorrect,camera_near,autumn_hockey,white,autumn_hockey,camera_near
drink_8_modified_african.mp4,drink,yoga,yoga,incorrect,camera_near,autumn_hockey,african,autumn_hockey,camera_near
drink_8_modified_asian.mp4,drink,yoga,yoga,incorrect,camera_near,autumn_hockey,asian,autumn_hockey,camera_near
drink_8_modified_hispanic.mp4,drink,drink,drink,correct,camera_near,autumn_hockey,hispanic,autumn_hockey,camera_near
drink_8_modified_indian.mp4,drink,yoga,yoga,incorrect,camera_near,autumn_hockey,indian,autumn_hockey,camera_near
drink_8_modified_middle_eastern.mp4,drink,yoga,yoga,incorrect,camera_near,autumn_hockey,middle_eastern,autumn_hockey,camera_near
drink_8_modified_south_east_asian.mp4,drink,yoga,yoga,incorrect,camera_near,autumn_hockey,south_east_asian,autumn_hockey,camera_near
drink_9_initial.mp4,drink,yoga,yoga,incorrect,camera_near,autumn_hockey,african,autumn_hockey,camera_near
drink_9_modified_asian.mp4,drink,yoga,yoga,incorrect,camera_near,autumn_hockey,asian,autumn_hockey,camera_near
drink_9_modified_hispanic.mp4,drink,yoga,yoga,incorrect,camera_near,autumn_hockey,hispanic,autumn_hockey,camera_near
drink_9_modified_indian.mp4,drink,lunge,lunge,incorrect,camera_near,autumn_hockey,indian,autumn_hockey,camera_near
drink_9_modified_middle_eastern.mp4,drink,yoga,yoga,incorrect,camera_near,autumn_hockey,middle_eastern,autumn_hockey,camera_near
drink_9_modified_south_east_asian.mp4,drink,jog,jog,incorrect,camera_near,autumn_hockey,south_east_asian,autumn_hockey,camera_near
drink_9_modified_white.mp4,drink,cry,cry,incorrect,camera_near,autumn_hockey,white,autumn_hockey,camera_near
drive_0_initial.mp4,drive,drive,drive,correct,camera_far,konzerthaus,white,konzerthaus,camera_far
drive_0_modified_african.mp4,drive,yoga,yoga,incorrect,camera_far,konzerthaus,african,konzerthaus,camera_far
drive_0_modified_asian.mp4,drive,cry,cry,incorrect,camera_far,konzerthaus,asian,konzerthaus,camera_far
drive_0_modified_hispanic.mp4,drive,yoga,yoga,incorrect,camera_far,konzerthaus,hispanic,konzerthaus,camera_far
drive_0_modified_indian.mp4,drive,drive,drive,correct,camera_far,konzerthaus,indian,konzerthaus,camera_far
drive_0_modified_middle_eastern.mp4,drive,drive,drive,correct,camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
drive_0_modified_south_east_asian.mp4,drive,drive,drive,correct,camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
drive_1_initial.mp4,drive,jog,jog,incorrect,camera_far,konzerthaus,white,konzerthaus,camera_far
drive_1_modified_african.mp4,drive,drive,drive,correct,camera_far,konzerthaus,african,konzerthaus,camera_far
drive_1_modified_asian.mp4,drive,drive,drive,correct,camera_far,konzerthaus,asian,konzerthaus,camera_far
drive_1_modified_hispanic.mp4,drive,hug,hug,incorrect,camera_far,konzerthaus,hispanic,konzerthaus,camera_far
drive_1_modified_indian.mp4,drive,hug,hug,incorrect,camera_far,konzerthaus,indian,konzerthaus,camera_far
drive_1_modified_middle_eastern.mp4,drive,hug,hug,incorrect,camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
drive_1_modified_south_east_asian.mp4,drive,jog,jog,incorrect,camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
drive_2_initial.mp4,drive,drive,drive,correct,camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
drive_2_modified_african.mp4,drive,drive,drive,correct,camera_far,konzerthaus,african,konzerthaus,camera_far
drive_2_modified_asian.mp4,drive,cartwheel,cartwheel,incorrect,camera_far,konzerthaus,asian,konzerthaus,camera_far
drive_2_modified_hispanic.mp4,drive,drive,drive,correct,camera_far,konzerthaus,hispanic,konzerthaus,camera_far
drive_2_modified_indian.mp4,drive,drive,drive,correct,camera_far,konzerthaus,indian,konzerthaus,camera_far
drive_2_modified_middle_eastern.mp4,drive,drive,drive,correct,camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
drive_2_modified_white.mp4,drive,hug,hug,incorrect,camera_far,konzerthaus,white,konzerthaus,camera_far
drive_3_initial.mp4,drive,cry,cry,incorrect,camera_far,konzerthaus,white,konzerthaus,camera_far
drive_3_modified_african.mp4,drive,yoga,yoga,incorrect,camera_far,konzerthaus,african,konzerthaus,camera_far
drive_3_modified_asian.mp4,drive,cry,cry,incorrect,camera_far,konzerthaus,asian,konzerthaus,camera_far
drive_3_modified_hispanic.mp4,drive,drive,drive,correct,camera_far,konzerthaus,hispanic,konzerthaus,camera_far
drive_3_modified_indian.mp4,drive,yoga,yoga,incorrect,camera_far,konzerthaus,indian,konzerthaus,camera_far
drive_3_modified_middle_eastern.mp4,drive,yoga,yoga,incorrect,camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
drive_3_modified_south_east_asian.mp4,drive,yoga,yoga,incorrect,camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
drive_4_initial.mp4,drive,drive,drive,correct,camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
drive_4_modified_african.mp4,drive,hug,hug,incorrect,camera_far,konzerthaus,african,konzerthaus,camera_far
drive_4_modified_asian.mp4,drive,hug,hug,incorrect,camera_far,konzerthaus,asian,konzerthaus,camera_far
drive_4_modified_hispanic.mp4,drive,hug,hug,incorrect,camera_far,konzerthaus,hispanic,konzerthaus,camera_far
drive_4_modified_indian.mp4,drive,hug,hug,incorrect,camera_far,konzerthaus,indian,konzerthaus,camera_far
drive_4_modified_south_east_asian.mp4,drive,drive,drive,correct,camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
drive_4_modified_white.mp4,drive,hug,hug,incorrect,camera_far,konzerthaus,white,konzerthaus,camera_far
drive_5_initial.mp4,drive,clap,clap,incorrect,camera_far,konzerthaus,indian,konzerthaus,camera_far
drive_5_modified_african.mp4,drive,jog,jog,incorrect,camera_far,konzerthaus,african,konzerthaus,camera_far
drive_5_modified_asian.mp4,drive,clap,clap,incorrect,camera_far,konzerthaus,asian,konzerthaus,camera_far
drive_5_modified_hispanic.mp4,drive,clap,clap,incorrect,camera_far,konzerthaus,hispanic,konzerthaus,camera_far
drive_5_modified_middle_eastern.mp4,drive,clap,clap,incorrect,camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
drive_5_modified_south_east_asian.mp4,drive,yoga,yoga,incorrect,camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
drive_5_modified_white.mp4,drive,yoga,yoga,incorrect,camera_far,konzerthaus,white,konzerthaus,camera_far
