video,true_label,raw_prediction,mapped_prediction,result,top5,camera_distance,background,skin_color_category,best_background,best_camera
clap_1_modified_asian.mp4,clap,pumping fist,other,incorrect,"['other', 'actions with ball', 'stretch', 'celebrate', 'throw']",camera_near,stadium_01,asian,stadium_01,camera_near
clap_1_modified_hispanic.mp4,clap,pumping fist,other,incorrect,"['other', 'actions with ball', 'throw', 'celebrate', 'other']",camera_near,stadium_01,hispanic,stadium_01,camera_near
clap_1_modified_indian.mp4,clap,pumping fist,other,incorrect,"['other', 'actions with ball', 'throw', 'celebrate', 'stretch']",camera_near,stadium_01,indian,stadium_01,camera_near
clap_1_modified_middle_eastern.mp4,clap,pumping fist,other,incorrect,"['other', 'actions with ball', 'throw', 'celebrate', 'stretch']",camera_near,stadium_01,middle_eastern,stadium_01,camera_near
clap_1_modified_south_east_asian.mp4,clap,throwing ball,actions with ball,incorrect,"['actions with ball', 'other', 'throw', 'juggle', 'stretch']",camera_near,stadium_01,south_east_asian,stadium_01,camera_near
clap_2_initial.mp4,clap,catching or throwing frisbee,other,incorrect,"['other', 'throw', 'clean something', 'other', 'other']",camera_near,stadium_01,south_east_asian,stadium_01,camera_near
clap_2_modified_african.mp4,clap,catching or throwing frisbee,other,incorrect,"['other', 'throw', 'other', 'other', 'other']",camera_near,stadium_01,african,stadium_01,camera_near
clap_2_modified_asian.mp4,clap,catching or throwing frisbee,other,incorrect,"['other', 'throw', 'clean something', 'other', 'other']",camera_near,stadium_01,asian,stadium_01,camera_near
clap_2_modified_hispanic.mp4,clap,catching or throwing frisbee,other,incorrect,"['other', 'throw', 'other', 'clean something', 'other']",camera_near,stadium_01,hispanic,stadium_01,camera_near
clap_2_modified_indian.mp4,clap,catching or throwing frisbee,other,incorrect,"['other', 'throw', 'other', 'other', 'clean something']",camera_near,stadium_01,indian,stadium_01,camera_near
clap_2_modified_middle_eastern.mp4,clap,catching or throwing frisbee,other,incorrect,"['other', 'throw', 'other', 'clean something', 'other']",camera_near,stadium_01,middle_eastern,stadium_01,camera_near
clap_2_modified_white.mp4,clap,catching or throwing frisbee,other,incorrect,"['other', 'throw', 'other', 'clean something', 'other']",camera_near,stadium_01,white,stadium_01,camera_near
clap_3_initial.mp4,clap,catching or throwing frisbee,other,incorrect,"['other', 'juggle', 'other', 'throw', 'actions with ball']",camera_near,stadium_01,white,stadium_01,camera_near
clap_3_modified_african.mp4,clap,catching or throwing frisbee,other,incorrect,"['other', 'other', 'juggle', 'throw', 'other']",camera_near,stadium_01,african,stadium_01,camera_near
clap_3_modified_asian.mp4,clap,catching or throwing frisbee,other,incorrect,"['other', 'other', 'juggle', 'throw', 'other']",camera_near,stadium_01,asian,stadium_01,camera_near
clap_3_modified_hispanic.mp4,clap,catching or throwing frisbee,other,incorrect,"['other', 'other', 'juggle', 'throw', 'other']",camera_near,stadium_01,hispanic,stadium_01,camera_near
clap_3_modified_indian.mp4,clap,catching or throwing frisbee,other,incorrect,"['other', 'other', 'juggle', 'throw', 'other']",camera_near,stadium_01,indian,stadium_01,camera_near
clap_3_modified_middle_eastern.mp4,clap,catching or throwing frisbee,other,incorrect,"['other', 'throw', 'other', 'juggle', 'actions with ball']",camera_near,stadium_01,middle_eastern,stadium_01,camera_near
clap_3_modified_south_east_asian.mp4,clap,catching or throwing frisbee,other,incorrect,"['other', 'other', 'juggle', 'throw', 'other']",camera_near,stadium_01,south_east_asian,stadium_01,camera_near
clap_4_initial.mp4,clap,catching or throwing frisbee,other,incorrect,"['other', 'throw', 'other', 'other', 'other']",camera_near,stadium_01,middle_eastern,stadium_01,camera_near
clap_4_modified_african.mp4,clap,catching or throwing frisbee,other,incorrect,"['other', 'throw', 'other', 'other', 'clap']",camera_near,stadium_01,african,stadium_01,camera_near
clap_4_modified_asian.mp4,clap,catching or throwing frisbee,other,incorrect,"['other', 'other', 'throw', 'other', 'clap']",camera_near,stadium_01,asian,stadium_01,camera_near
clap_4_modified_hispanic.mp4,clap,catching or throwing frisbee,other,incorrect,"['other', 'throw', 'other', 'other', 'juggle']",camera_near,stadium_01,hispanic,stadium_01,camera_near
clap_4_modified_indian.mp4,clap,catching or throwing frisbee,other,incorrect,"['other', 'throw', 'other', 'other', 'juggle']",camera_near,stadium_01,indian,stadium_01,camera_near
clap_4_modified_south_east_asian.mp4,clap,catching or throwing frisbee,other,incorrect,"['other', 'throw', 'other', 'other', 'juggle']",camera_near,stadium_01,south_east_asian,stadium_01,camera_near
clap_4_modified_white.mp4,clap,catching or throwing frisbee,other,incorrect,"['other', 'throw', 'other', 'other', 'other']",camera_near,stadium_01,white,stadium_01,camera_near
clap_5_initial.mp4,clap,stretching arm,stretch,incorrect,"['stretch', 'other', 'stretch', 'jog', 'juggle']",camera_near,stadium_01,indian,stadium_01,camera_near
clap_5_modified_african.mp4,clap,stretching arm,stretch,incorrect,"['stretch', 'other', 'arm movements', 'other', 'stretch']",camera_near,stadium_01,african,stadium_01,camera_near
clap_5_modified_asian.mp4,clap,stretching arm,stretch,incorrect,"['stretch', 'other', 'stretch', 'juggle', 'jog']",camera_near,stadium_01,asian,stadium_01,camera_near
clap_5_modified_hispanic.mp4,clap,stretching arm,stretch,incorrect,"['stretch', 'other', 'stretch', 'arm movements', 'jog']",camera_near,stadium_01,hispanic,stadium_01,camera_near
clap_5_modified_middle_eastern.mp4,clap,stretching arm,stretch,incorrect,"['stretch', 'other', 'stretch', 'jog', 'other']",camera_near,stadium_01,middle_eastern,stadium_01,camera_near
clap_5_modified_south_east_asian.mp4,clap,contact juggling,juggle,incorrect,"['juggle', 'stretch', 'other', 'other', 'other']",camera_near,stadium_01,south_east_asian,stadium_01,camera_near
clap_5_modified_white.mp4,clap,stretching arm,stretch,incorrect,"['stretch', 'other', 'stretch', 'jog', 'juggle']",camera_near,stadium_01,white,stadium_01,camera_near
clap_6_initial.mp4,clap,hurling (sport),throw,incorrect,"['throw', 'celebrate', 'clap', 'other', 'stretch']",camera_near,stadium_01,hispanic,stadium_01,camera_near
clap_6_modified_african.mp4,clap,celebrating,celebrate,incorrect,"['celebrate', 'throw', 'stretch', 'clap', 'other']",camera_near,stadium_01,african,stadium_01,camera_near
clap_6_modified_asian.mp4,clap,hurling (sport),throw,incorrect,"['throw', 'celebrate', 'stretch', 'other', 'clap']",camera_near,stadium_01,asian,stadium_01,camera_near
clap_6_modified_indian.mp4,clap,hurling (sport),throw,incorrect,"['throw', 'celebrate', 'clap', 'other', 'other']",camera_near,stadium_01,indian,stadium_01,camera_near
clap_6_modified_middle_eastern.mp4,clap,hurling (sport),throw,incorrect,"['throw', 'celebrate', 'stretch', 'other', 'clap']",camera_near,stadium_01,middle_eastern,stadium_01,camera_near
clap_6_modified_south_east_asian.mp4,clap,celebrating,celebrate,incorrect,"['celebrate', 'throw', 'clap', 'other', 'other']",camera_near,stadium_01,south_east_asian,stadium_01,camera_near
clap_6_modified_white.mp4,clap,hurling (sport),throw,incorrect,"['throw', 'celebrate', 'stretch', 'other', 'clap']",camera_near,stadium_01,white,stadium_01,camera_near
clap_7_initial.mp4,clap,stretching arm,stretch,incorrect,"['stretch', 'stretch', 'other', 'clean something', 'swing body part']",camera_near,stadium_01,south_east_asian,stadium_01,camera_near
clap_7_modified_african.mp4,clap,stretching arm,stretch,incorrect,"['stretch', 'throw', 'stretch', 'other', 'other']",camera_near,stadium_01,african,stadium_01,camera_near
clap_7_modified_asian.mp4,clap,stretching arm,stretch,incorrect,"['stretch', 'stretch', 'other', 'swing body part', 'yoga']",camera_near,stadium_01,asian,stadium_01,camera_near
clap_7_modified_hispanic.mp4,clap,stretching arm,stretch,incorrect,"['stretch', 'stretch', 'clean something', 'other', 'swing body part']",camera_near,stadium_01,hispanic,stadium_01,camera_near
clap_7_modified_indian.mp4,clap,stretching arm,stretch,incorrect,"['stretch', 'other', 'stretch', 'throw', 'yoga']",camera_near,stadium_01,indian,stadium_01,camera_near
clap_7_modified_middle_eastern.mp4,clap,stretching leg,stretch,incorrect,"['stretch', 'other', 'stretch', 'swing body part', 'yoga']",camera_near,stadium_01,middle_eastern,stadium_01,camera_near
clap_7_modified_white.mp4,clap,springboard diving,other,incorrect,"['other', 'stretch', 'stretch', 'jog', 'swing body part']",camera_near,stadium_01,white,stadium_01,camera_near
clap_8_initial.mp4,clap,catching or throwing frisbee,other,incorrect,"['other', 'other', 'throw', 'juggle', 'actions with ball']",camera_near,stadium_01,white,stadium_01,camera_near
clap_8_modified_african.mp4,clap,catching or throwing frisbee,other,incorrect,"['other', 'other', 'throw', 'juggle', 'clap']",camera_near,stadium_01,african,stadium_01,camera_near
clap_8_modified_asian.mp4,clap,catching or throwing frisbee,other,incorrect,"['other', 'other', 'juggle', 'throw', 'actions with ball']",camera_near,stadium_01,asian,stadium_01,camera_near
clap_8_modified_hispanic.mp4,clap,catching or throwing frisbee,other,incorrect,"['other', 'other', 'throw', 'juggle', 'actions with ball']",camera_near,stadium_01,hispanic,stadium_01,camera_near
clap_8_modified_indian.mp4,clap,catching or throwing frisbee,other,incorrect,"['other', 'other', 'throw', 'actions with ball', 'juggle']",camera_near,stadium_01,indian,stadium_01,camera_near
clap_8_modified_middle_eastern.mp4,clap,catching or throwing frisbee,other,incorrect,"['other', 'other', 'actions with ball', 'juggle', 'throw']",camera_near,stadium_01,middle_eastern,stadium_01,camera_near
clap_8_modified_south_east_asian.mp4,clap,catching or throwing frisbee,other,incorrect,"['other', 'other', 'throw', 'actions with ball', 'juggle']",camera_near,stadium_01,south_east_asian,stadium_01,camera_near
clap_9_initial.mp4,clap,mowing lawn,other,incorrect,"['other', 'other', 'celebrate', 'stretch', 'throw']",camera_near,stadium_01,african,stadium_01,camera_near
clap_9_modified_asian.mp4,clap,mowing lawn,other,incorrect,"['other', 'other', 'celebrate', 'throw', 'stretch']",camera_near,stadium_01,asian,stadium_01,camera_near
clap_9_modified_hispanic.mp4,clap,mowing lawn,other,incorrect,"['other', 'other', 'celebrate', 'stretch', 'throw']",camera_near,stadium_01,hispanic,stadium_01,camera_near
clap_9_modified_indian.mp4,clap,mowing lawn,other,incorrect,"['other', 'other', 'celebrate', 'stretch', 'throw']",camera_near,stadium_01,indian,stadium_01,camera_near
clap_9_modified_middle_eastern.mp4,clap,mowing lawn,other,incorrect,"['other', 'other', 'celebrate', 'throw', 'stretch']",camera_near,stadium_01,middle_eastern,stadium_01,camera_near
clap_9_modified_south_east_asian.mp4,clap,mowing lawn,other,incorrect,"['other', 'other', 'celebrate', 'throw', 'stretch']",camera_near,stadium_01,south_east_asian,stadium_01,camera_near
clap_9_modified_white.mp4,clap,mowing lawn,other,incorrect,"['other', 'celebrate', 'other', 'throw', 'clap']",camera_near,stadium_01,white,stadium_01,camera_near
cry_0_initial.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'juggle', 'other', 'dance', 'dribble']",camera_near,konzerthaus,white,konzerthaus,camera_near
cry_0_modified_african.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'dribble', 'other', 'other', 'actions with ball']",camera_near,konzerthaus,african,konzerthaus,camera_near
cry_0_modified_asian.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'dribble', 'other', 'play sport', 'actions with ball']",camera_near,konzerthaus,asian,konzerthaus,camera_near
cry_0_modified_hispanic.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'dribble', 'other', 'juggle', 'actions with ball']",camera_near,konzerthaus,hispanic,konzerthaus,camera_near
cry_0_modified_indian.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'dribble', 'other', 'play sport', 'actions with ball']",camera_near,konzerthaus,indian,konzerthaus,camera_near
cry_0_modified_middle_eastern.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'juggle', 'other', 'dribble', 'dance']",camera_near,konzerthaus,middle_eastern,konzerthaus,camera_near
cry_0_modified_south_east_asian.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'dribble', 'other', 'juggle', 'actions with ball']",camera_near,konzerthaus,south_east_asian,konzerthaus,camera_near
cry_1_initial.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'dribble', 'actions with ball']",camera_near,konzerthaus,white,konzerthaus,camera_near
cry_1_modified_african.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'dribble']",camera_near,konzerthaus,african,konzerthaus,camera_near
cry_1_modified_asian.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'dribble', 'actions with ball']",camera_near,konzerthaus,asian,konzerthaus,camera_near
cry_1_modified_hispanic.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'dribble', 'jog']",camera_near,konzerthaus,hispanic,konzerthaus,camera_near
cry_1_modified_indian.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'dribble', 'actions with ball']",camera_near,konzerthaus,indian,konzerthaus,camera_near
cry_1_modified_middle_eastern.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'dribble', 'actions with ball']",camera_near,konzerthaus,middle_eastern,konzerthaus,camera_near
cry_1_modified_south_east_asian.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'dribble', 'actions with ball']",camera_near,konzerthaus,south_east_asian,konzerthaus,camera_near
cry_2_initial.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'other', 'dribble', 'other', 'other']",camera_near,konzerthaus,south_east_asian,konzerthaus,camera_near
cry_2_modified_african.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'dribble', 'actions with ball']",camera_near,konzerthaus,african,konzerthaus,camera_near
cry_2_modified_asian.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'dribble', 'other', 'play sport', 'other']",camera_near,konzerthaus,asian,konzerthaus,camera_near
cry_2_modified_hispanic.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'dribble', 'other']",camera_near,konzerthaus,hispanic,konzerthaus,camera_near
cry_2_modified_indian.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'other', 'dribble', 'other', 'actions with ball']",camera_near,konzerthaus,indian,konzerthaus,camera_near
cry_2_modified_middle_eastern.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'other', 'juggle', 'other', 'dribble']",camera_near,konzerthaus,middle_eastern,konzerthaus,camera_near
cry_2_modified_white.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'actions with ball', 'dribble']",camera_near,konzerthaus,white,konzerthaus,camera_near
cry_3_initial.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'juggle', 'other', 'other', 'actions with ball']",camera_near,konzerthaus,white,konzerthaus,camera_near
cry_3_modified_african.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'dribble', 'other', 'other', 'actions with ball']",camera_near,konzerthaus,african,konzerthaus,camera_near
cry_3_modified_asian.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'juggle', 'other', 'dribble', 'dance']",camera_near,konzerthaus,asian,konzerthaus,camera_near
cry_3_modified_hispanic.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'juggle', 'dribble', 'other', 'dance']",camera_near,konzerthaus,hispanic,konzerthaus,camera_near
cry_3_modified_indian.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'dribble', 'other', 'other', 'actions with ball']",camera_near,konzerthaus,indian,konzerthaus,camera_near
cry_3_modified_middle_eastern.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'juggle', 'dribble', 'other', 'dance']",camera_near,konzerthaus,middle_eastern,konzerthaus,camera_near
cry_3_modified_south_east_asian.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'dribble', 'other', 'dance', 'juggle']",camera_near,konzerthaus,south_east_asian,konzerthaus,camera_near
cry_4_initial.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'dribble', 'actions with ball']",camera_near,konzerthaus,middle_eastern,konzerthaus,camera_near
cry_4_modified_african.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'dribble']",camera_near,konzerthaus,african,konzerthaus,camera_near
cry_4_modified_asian.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'dribble', 'actions with ball']",camera_near,konzerthaus,asian,konzerthaus,camera_near
cry_4_modified_hispanic.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'jog', 'other']",camera_near,konzerthaus,hispanic,konzerthaus,camera_near
cry_4_modified_indian.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'dribble', 'actions with ball']",camera_near,konzerthaus,indian,konzerthaus,camera_near
cry_4_modified_south_east_asian.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'dribble', 'actions with ball']",camera_near,konzerthaus,south_east_asian,konzerthaus,camera_near
cry_4_modified_white.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'dribble', 'actions with ball']",camera_near,konzerthaus,white,konzerthaus,camera_near
cry_5_initial.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'other', 'dribble', 'other', 'play sport']",camera_near,konzerthaus,indian,konzerthaus,camera_near
cry_5_modified_african.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'dribble', 'play sport']",camera_near,konzerthaus,african,konzerthaus,camera_near
cry_5_modified_asian.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'actions with ball', 'dribble']",camera_near,konzerthaus,asian,konzerthaus,camera_near
cry_5_modified_hispanic.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'other', 'dribble', 'other', 'other']",camera_near,konzerthaus,hispanic,konzerthaus,camera_near
cry_5_modified_middle_eastern.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'other', 'dribble', 'other', 'juggle']",camera_near,konzerthaus,middle_eastern,konzerthaus,camera_near
cry_5_modified_south_east_asian.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'other', 'dribble', 'other', 'other']",camera_near,konzerthaus,south_east_asian,konzerthaus,camera_near
cry_5_modified_white.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'actions with ball', 'dribble']",camera_near,konzerthaus,white,konzerthaus,camera_near
cry_6_initial.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'dribble', 'other', 'actions with ball', 'juggle']",camera_near,konzerthaus,hispanic,konzerthaus,camera_near
cry_6_modified_african.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'dribble', 'other', 'other', 'actions with ball']",camera_near,konzerthaus,african,konzerthaus,camera_near
cry_6_modified_asian.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'dribble', 'other', 'juggle', 'play sport']",camera_near,konzerthaus,asian,konzerthaus,camera_near
cry_6_modified_indian.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'dribble', 'other', 'other', 'actions with ball']",camera_near,konzerthaus,indian,konzerthaus,camera_near
cry_6_modified_middle_eastern.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'juggle', 'other', 'dribble', 'dance']",camera_near,konzerthaus,middle_eastern,konzerthaus,camera_near
cry_6_modified_south_east_asian.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'dribble', 'other', 'juggle', 'actions with ball']",camera_near,konzerthaus,south_east_asian,konzerthaus,camera_near
cry_6_modified_white.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'juggle', 'other', 'dance', 'dribble']",camera_near,konzerthaus,white,konzerthaus,camera_near
cry_7_initial.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'dribble', 'actions with ball']",camera_near,konzerthaus,south_east_asian,konzerthaus,camera_near
cry_7_modified_african.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'jog']",camera_near,konzerthaus,african,konzerthaus,camera_near
cry_7_modified_asian.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'dribble', 'actions with ball']",camera_near,konzerthaus,asian,konzerthaus,camera_near
cry_7_modified_hispanic.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'dribble', 'actions with ball']",camera_near,konzerthaus,hispanic,konzerthaus,camera_near
cry_7_modified_indian.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'dribble', 'actions with ball']",camera_near,konzerthaus,indian,konzerthaus,camera_near
cry_7_modified_middle_eastern.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'dribble', 'juggle']",camera_near,konzerthaus,middle_eastern,konzerthaus,camera_near
cry_7_modified_white.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'other', 'jog', 'other', 'dribble']",camera_near,konzerthaus,white,konzerthaus,camera_near
cry_8_initial.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'actions with ball', 'dribble']",camera_near,konzerthaus,white,konzerthaus,camera_near
cry_8_modified_african.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'other', 'dribble', 'other', 'play sport']",camera_near,konzerthaus,african,konzerthaus,camera_near
cry_8_modified_asian.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'dribble', 'other', 'other', 'play sport']",camera_near,konzerthaus,asian,konzerthaus,camera_near
cry_8_modified_hispanic.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'dribble', 'other', 'other', 'other']",camera_near,konzerthaus,hispanic,konzerthaus,camera_near
cry_8_modified_indian.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'dribble', 'actions with ball']",camera_near,konzerthaus,indian,konzerthaus,camera_near
cry_8_modified_middle_eastern.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'juggle', 'other', 'dribble', 'actions with ball']",camera_near,konzerthaus,middle_eastern,konzerthaus,camera_near
cry_8_modified_south_east_asian.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'other', 'dribble', 'other', 'other']",camera_near,konzerthaus,south_east_asian,konzerthaus,camera_near
cry_9_initial.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'dribble']",camera_near,konzerthaus,african,konzerthaus,camera_near
cry_9_modified_asian.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'dribble', 'stretch']",camera_near,konzerthaus,asian,konzerthaus,camera_near
cry_9_modified_hispanic.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'dribble', 'actions with ball']",camera_near,konzerthaus,hispanic,konzerthaus,camera_near
cry_9_modified_indian.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'jog']",camera_near,konzerthaus,indian,konzerthaus,camera_near
cry_9_modified_middle_eastern.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'dribble', 'actions with ball']",camera_near,konzerthaus,middle_eastern,konzerthaus,camera_near
cry_9_modified_south_east_asian.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'dribble', 'actions with ball']",camera_near,konzerthaus,south_east_asian,konzerthaus,camera_near
cry_9_modified_white.mp4,cry,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'dribble', 'actions with ball']",camera_near,konzerthaus,white,konzerthaus,camera_near
dribble_0_initial.mp4,dribble,contact juggling,juggle,incorrect,"['juggle', 'other', 'stretch', 'other', 'dance']",camera_near,konzerthaus,white,konzerthaus,camera_near
dribble_0_modified_african.mp4,dribble,contact juggling,juggle,incorrect,"['juggle', 'other', 'stretch', 'stretch', 'yoga']",camera_near,konzerthaus,african,konzerthaus,camera_near
dribble_0_modified_asian.mp4,dribble,contact juggling,juggle,incorrect,"['juggle', 'other', 'stretch', 'other', 'juggle']",camera_near,konzerthaus,asian,konzerthaus,camera_near
dribble_0_modified_hispanic.mp4,dribble,contact juggling,juggle,incorrect,"['juggle', 'other', 'stretch', 'stretch', 'yoga']",camera_near,konzerthaus,hispanic,konzerthaus,camera_near
dribble_0_modified_indian.mp4,dribble,contact juggling,juggle,incorrect,"['juggle', 'other', 'stretch', 'other', 'other']",camera_near,konzerthaus,indian,konzerthaus,camera_near
dribble_0_modified_middle_eastern.mp4,dribble,contact juggling,juggle,incorrect,"['juggle', 'other', 'stretch', 'other', 'other']",camera_near,konzerthaus,middle_eastern,konzerthaus,camera_near
dribble_0_modified_south_east_asian.mp4,dribble,contact juggling,juggle,incorrect,"['juggle', 'other', 'stretch', 'yoga', 'stretch']",camera_near,konzerthaus,south_east_asian,konzerthaus,camera_near
dribble_1_initial.mp4,dribble,catching or throwing frisbee,other,incorrect,"['other', 'dribble', 'other', 'play sport', 'actions with ball']",camera_near,konzerthaus,white,konzerthaus,camera_near
dribble_1_modified_african.mp4,dribble,catching or throwing frisbee,other,incorrect,"['other', 'dribble', 'play sport', 'other', 'actions with ball']",camera_near,konzerthaus,african,konzerthaus,camera_near
dribble_1_modified_asian.mp4,dribble,catching or throwing frisbee,other,incorrect,"['other', 'dribble', 'play sport', 'other', 'actions with ball']",camera_near,konzerthaus,asian,konzerthaus,camera_near
dribble_1_modified_hispanic.mp4,dribble,catching or throwing frisbee,other,incorrect,"['other', 'dribble', 'other', 'play sport', 'actions with ball']",camera_near,konzerthaus,hispanic,konzerthaus,camera_near
dribble_1_modified_indian.mp4,dribble,catching or throwing frisbee,other,incorrect,"['other', 'dribble', 'play sport', 'other', 'actions with ball']",camera_near,konzerthaus,indian,konzerthaus,camera_near
dribble_1_modified_middle_eastern.mp4,dribble,catching or throwing frisbee,other,incorrect,"['other', 'dribble', 'play sport', 'other', 'actions with ball']",camera_near,konzerthaus,middle_eastern,konzerthaus,camera_near
dribble_1_modified_south_east_asian.mp4,dribble,catching or throwing frisbee,other,incorrect,"['other', 'dribble', 'play sport', 'other', 'actions with ball']",camera_near,konzerthaus,south_east_asian,konzerthaus,camera_near
dribble_2_initial.mp4,dribble,riding unicycle,other,incorrect,"['other', 'other', 'juggle', 'play sport', 'other']",camera_near,konzerthaus,south_east_asian,konzerthaus,camera_near
dribble_2_modified_african.mp4,dribble,riding unicycle,other,incorrect,"['other', 'other', 'play sport', 'dribble', 'jog']",camera_near,konzerthaus,african,konzerthaus,camera_near
dribble_2_modified_asian.mp4,dribble,riding unicycle,other,incorrect,"['other', 'other', 'play sport', 'dribble', 'other']",camera_near,konzerthaus,asian,konzerthaus,camera_near
dribble_2_modified_hispanic.mp4,dribble,riding unicycle,other,incorrect,"['other', 'other', 'juggle', 'other', 'jog']",camera_near,konzerthaus,hispanic,konzerthaus,camera_near
dribble_2_modified_indian.mp4,dribble,riding unicycle,other,incorrect,"['other', 'other', 'jog', 'juggle', 'other']",camera_near,konzerthaus,indian,konzerthaus,camera_near
dribble_2_modified_middle_eastern.mp4,dribble,riding unicycle,other,incorrect,"['other', 'other', 'juggle', 'play sport', 'dribble']",camera_near,konzerthaus,middle_eastern,konzerthaus,camera_near
dribble_2_modified_white.mp4,dribble,riding unicycle,other,incorrect,"['other', 'other', 'jog', 'juggle', 'other']",camera_near,konzerthaus,white,konzerthaus,camera_near
dribble_3_initial.mp4,dribble,riding unicycle,other,incorrect,"['other', 'jog', 'other', 'squat', 'juggle']",camera_near,konzerthaus,white,konzerthaus,camera_near
dribble_3_modified_african.mp4,dribble,jogging,jog,incorrect,"['jog', 'other', 'squat', 'lunge', 'ride']",camera_near,konzerthaus,african,konzerthaus,camera_near
dribble_3_modified_asian.mp4,dribble,jogging,jog,incorrect,"['jog', 'other', 'squat', 'other', 'ride']",camera_near,konzerthaus,asian,konzerthaus,camera_near
